"Date","Price","Open","High","Low","Change %"
"09/19/2022","79.31","79.32","79.32","79.31","-0.01%"
"09/16/2022","79.32","79.32","79.32","79.32","0.03%"
"09/15/2022","79.30","79.31","79.31","79.30","0.01%"
"09/14/2022","79.29","79.29","79.29","79.29","0.04%"
"09/13/2022","79.26","79.26","79.26","79.26","-0.11%"
"08/30/2022","79.35","79.34","79.35","79.34","0.08%"
"08/29/2022","79.29","79.29","79.29","79.29","-0.01%"
"08/19/2022","79.30","79.32","79.32","79.30","-0.06%"
"08/18/2022","79.35","79.34","79.35","79.34","0.09%"
"08/17/2022","79.28","79.33","79.33","79.28","-0.06%"
"08/16/2022","79.33","79.34","79.34","79.33","-0.04%"
"08/15/2022","79.36","79.36","79.36","79.36","0.13%"
"06/13/2022","79.26","79.30","79.30","79.26","-0.06%"
"06/10/2022","79.31","79.35","79.35","79.31","-0.03%"
"06/09/2022","79.33","79.34","79.34","79.33","0.00%"
"06/08/2022","79.33","79.34","79.34","79.33","-0.04%"
"06/07/2022","79.36","79.34","79.36","79.34","0.04%"
"06/06/2022","79.33","79.35","79.35","79.33","-0.01%"
"06/03/2022","79.34","79.35","79.35","79.34","-0.01%"
"06/02/2022","79.35","79.35","79.35","79.35","0.03%"
"06/01/2022","79.33","79.33","79.33","79.33","-0.03%"
"05/13/2022","79.35","79.35","79.35","79.35","0.00%"
"04/28/2022","79.35","79.36","79.36","79.35","-0.03%"
"04/27/2022","79.37","79.34","79.37","79.34","-0.01%"
"04/26/2022","79.38","79.34","79.38","79.34","-0.04%"
"04/25/2022","79.41","79.38","79.41","79.38","0.09%"
"04/22/2022","79.34","79.34","79.34","79.34","0.00%"
"04/21/2022","79.34","79.33","79.34","79.33","-0.05%"
"04/20/2022","79.38","79.36","79.38","79.36","0.04%"
"04/19/2022","79.35","79.37","79.37","79.35","-0.01%"
"04/18/2022","79.36","79.34","79.36","79.34","-0.01%"
"04/15/2022","79.37","79.37","79.37","79.37","0.00%"
"04/14/2022","79.37","79.39","79.39","79.37","0.01%"
"04/13/2022","79.36","79.35","79.36","79.35","-0.05%"
"04/12/2022","79.40","79.34","79.40","79.34","0.09%"
"04/11/2022","79.33","79.33","79.33","79.33","0.00%"
"04/08/2022","79.33","79.34","79.34","79.33","-0.06%"
"04/07/2022","79.38","79.38","79.38","79.38","0.05%"
"04/06/2022","79.34","79.33","79.34","79.33","0.01%"
"04/05/2022","79.33","79.35","79.35","79.33","-0.06%"
"04/04/2022","79.38","79.35","79.38","79.35","-0.10%"
"04/01/2022","79.46","79.49","79.49","79.46","-0.09%"
"03/31/2022","79.53","79.51","79.53","79.51","0.03%"
"03/30/2022","79.51","79.53","79.53","79.51","0.01%"
"03/29/2022","79.50","79.50","79.50","79.50","0.00%"
"03/28/2022","79.50","79.45","79.50","79.45","-0.01%"
"03/25/2022","79.51","79.51","79.51","79.51","0.03%"
"03/24/2022","79.49","79.49","79.49","79.49","-0.06%"
"03/23/2022","79.54","79.54","79.54","79.54","1.57%"
"03/16/2022","78.31","78.32","78.32","78.31","0.05%"
"03/15/2022","78.27","78.25","78.27","78.25","-0.01%"
"03/14/2022","78.28","78.28","78.28","78.28","-0.01%"
"03/11/2022","78.29","78.31","78.31","78.29","0.00%"
"03/10/2022","78.29","78.31","78.31","78.29","0.00%"
"03/09/2022","78.29","78.32","78.32","78.29","0.01%"
"03/08/2022","78.28","78.29","78.29","78.28","-0.01%"
"03/07/2022","78.29","78.33","78.33","78.29","-0.05%"
"03/04/2022","78.33","78.31","78.33","78.31","0.03%"
"03/03/2022","78.31","78.30","78.31","78.30","0.04%"
"03/02/2022","78.28","78.31","78.31","78.28","-0.11%"
"03/01/2022","78.37","78.34","78.37","78.34","0.06%"
"02/28/2022","78.32","78.33","78.33","78.32","0.08%"
"02/25/2022","78.26","78.29","78.29","78.26","-0.11%"
"02/24/2022","78.35","78.31","78.35","78.31","0.11%"
"02/23/2022","78.26","78.26","78.26","78.26","-0.01%"
"02/22/2022","78.27","78.30","78.30","78.27","-0.04%"
"02/21/2022","78.30","78.30","78.30","78.30","0.01%"
"02/18/2022","78.29","78.29","78.29","78.29","-0.01%"
"02/17/2022","78.30","78.29","78.30","78.29","0.00%"
"02/16/2022","78.30","78.29","78.30","78.29","0.01%"
"02/15/2022","78.29","78.29","78.29","78.29","0.04%"
"02/14/2022","78.26","78.26","78.26","78.26","-0.06%"
"02/11/2022","78.31","78.30","78.31","78.30","0.01%"
"02/10/2022","78.30","78.29","78.30","78.29","0.00%"
"02/09/2022","78.30","78.30","78.30","78.30","0.03%"
"02/08/2022","78.28","78.27","78.28","78.27","-0.01%"
"02/07/2022","78.29","78.30","78.30","78.29","0.01%"
"02/04/2022","78.28","78.28","78.28","78.28","0.00%"
"02/03/2022","78.28","78.29","78.29","78.28","-0.03%"
"02/02/2022","78.30","78.30","78.30","78.30","-0.01%"
"02/01/2022","78.31","78.31","78.31","78.31","0.04%"
"01/28/2022","78.28","78.28","78.28","78.28","0.00%"
"01/27/2022","78.28","78.28","78.28","78.28","-0.03%"
"01/26/2022","78.30","78.30","78.30","78.30","0.00%"
"01/25/2022","78.30","78.29","78.30","78.29","0.00%"
"01/24/2022","78.30","78.29","78.30","78.29","-0.01%"
"01/21/2022","78.31","78.29","78.29","78.29","0.01%"
"01/20/2022","78.30","78.29","78.30","78.29","0.00%"
"01/19/2022","78.30","78.29","78.30","78.29","0.03%"
"01/18/2022","78.28","78.26","78.28","78.26","0.00%"
"01/17/2022","78.28","78.29","78.29","78.28","-0.01%"
"01/14/2022","78.29","78.29","78.29","78.29","-0.01%"
"01/13/2022","78.30","78.30","78.30","78.30","0.00%"
"01/12/2022","78.30","78.30","78.30","78.30","0.01%"
"01/11/2022","78.29","78.30","78.30","78.29","0.00%"
"01/10/2022","78.29","78.30","78.30","78.29","-0.03%"
"01/07/2022","78.31","78.31","78.31","78.31","0.04%"
"01/06/2022","78.28","78.29","78.29","78.28","1.24%"
"01/05/2022","77.32","77.32","77.32","77.32","0.01%"
"01/04/2022","77.31","77.32","77.32","77.31","0.01%"
"01/03/2022","77.30","77.31","77.31","77.30","-0.03%"
"12/31/2021","77.32","77.32","77.32","77.32","0.00%"
"12/30/2021","77.32","77.32","77.32","77.32","0.00%"
"12/29/2021","77.32","77.33","77.33","77.32","0.00%"
"12/28/2021","77.32","77.33","77.33","77.32","0.00%"
"12/27/2021","77.32","77.32","77.32","77.32","-0.01%"
"12/24/2021","77.33","77.33","77.33","77.33","0.01%"
"12/23/2021","77.32","77.32","77.32","77.32","0.00%"
"12/22/2021","77.32","77.33","77.33","77.32","0.01%"
"12/21/2021","77.31","77.32","77.32","77.31","-0.04%"
"12/20/2021","77.34","77.35","77.35","77.34","0.00%"
"12/17/2021","77.34","77.32","77.34","77.32","0.01%"
"12/16/2021","77.33","77.34","77.34","77.33","0.00%"
"12/15/2021","77.33","77.33","77.33","77.33","0.01%"
"12/14/2021","77.32","77.33","77.33","77.32","-0.03%"
"12/13/2021","77.34","77.33","77.34","77.33","0.01%"
"12/10/2021","77.33","77.33","77.33","77.33","-0.01%"
"12/09/2021","77.34","77.34","77.34","77.34","0.00%"
"12/08/2021","77.34","77.34","77.34","77.34","0.03%"
"12/07/2021","77.32","77.32","77.32","77.32","0.00%"
"12/06/2021","77.32","77.33","77.33","77.32","-0.03%"
"12/03/2021","77.34","77.33","77.34","77.33","0.03%"
"12/02/2021","77.32","77.35","77.35","77.32","0.01%"
"12/01/2021","77.31","77.32","77.32","77.31","-0.09%"
"11/30/2021","77.38","77.39","77.39","77.38","0.09%"
"11/29/2021","77.31","77.31","77.31","77.31","-0.13%"
"11/26/2021","77.41","76.52","77.41","76.52","0.12%"
"11/25/2021","77.32","77.35","77.36","77.32","-0.05%"
"11/24/2021","77.36","77.35","77.36","77.35","1.12%"
"11/23/2021","76.50","76.52","76.52","76.50","0.00%"
"11/22/2021","76.50","76.50","76.50","76.50","-0.07%"
"11/19/2021","76.55","76.53","76.55","76.53","0.04%"
"11/18/2021","76.52","76.52","76.52","76.52","0.00%"
"11/17/2021","76.52","76.52","76.52","76.52","0.00%"
"11/16/2021","76.52","76.52","76.52","76.52","-0.01%"
"11/15/2021","76.53","76.53","76.53","76.53","0.03%"
"11/12/2021","76.51","76.50","76.51","76.50","-0.01%"
"11/11/2021","76.52","76.51","76.52","76.51","0.01%"
"11/10/2021","76.51","76.51","76.51","76.51","-0.04%"
"11/09/2021","76.54","76.53","76.54","76.53","0.04%"
"11/08/2021","76.51","76.50","76.51","76.50","0.01%"
"11/05/2021","76.50","76.51","76.51","76.50","-0.04%"
"11/04/2021","76.53","76.51","76.53","76.51","0.03%"
"11/03/2021","76.51","76.53","76.53","76.51","-0.03%"
"11/02/2021","76.53","76.54","76.54","76.53","0.04%"
"11/01/2021","76.50","76.51","76.51","76.50","0.03%"
"10/29/2021","76.48","76.51","76.51","76.48","-0.03%"
"10/28/2021","76.50","76.49","76.50","76.49","-0.03%"
"10/27/2021","76.52","76.50","76.52","76.50","0.01%"
"10/26/2021","76.51","76.51","76.51","76.51","0.00%"
"10/25/2021","76.51","76.51","76.51","76.51","0.00%"
"10/22/2021","76.51","76.52","76.52","76.51","0.01%"
"10/21/2021","76.50","76.51","76.51","76.50","-0.04%"
"10/20/2021","76.53","76.52","76.53","76.52","0.00%"
"10/19/2021","76.53","76.53","76.53","76.53","0.07%"
"10/18/2021","76.48","76.49","76.49","76.48","-0.03%"
"10/15/2021","76.50","76.51","76.51","76.50","-0.04%"
"10/14/2021","76.53","76.52","76.53","76.52","0.05%"
"10/13/2021","76.49","76.51","76.51","76.49","-0.01%"
"10/12/2021","76.50","76.50","76.50","76.50","0.00%"
"10/11/2021","76.50","76.50","76.50","76.50","-0.04%"
"10/08/2021","76.53","76.51","76.53","76.51","0.03%"
"10/07/2021","76.51","76.52","76.52","76.51","0.00%"
"10/06/2021","76.51","76.51","76.51","76.51","0.00%"
"10/05/2021","76.51","76.52","76.52","76.51","-0.01%"
"10/04/2021","76.52","76.52","76.52","76.52","-0.01%"
"10/01/2021","76.53","76.53","76.53","76.53","0.03%"
"09/30/2021","76.51","76.52","76.52","76.51","-0.01%"
"09/29/2021","76.52","76.53","76.53","76.52","0.01%"
"09/28/2021","76.51","76.50","76.51","76.50","0.00%"
"09/27/2021","76.51","76.51","76.51","76.51","-0.01%"
"09/24/2021","76.52","76.52","76.52","76.52","0.03%"
"09/23/2021","76.50","76.51","76.51","76.50","-0.03%"
"09/22/2021","76.52","76.52","76.52","76.52","0.00%"
"09/21/2021","76.52","76.51","76.52","76.51","-0.03%"
"09/20/2021","76.54","76.53","76.54","76.53","1.63%"
"09/17/2021","75.31","75.31","75.31","75.31","0.03%"
"09/16/2021","75.29","75.30","75.30","75.29","-0.01%"
"09/15/2021","75.30","75.31","75.31","75.30","-0.01%"
"09/14/2021","75.31","75.30","75.31","75.30","0.00%"
"09/13/2021","75.31","75.31","75.31","75.31","0.01%"
"09/10/2021","75.30","75.30","75.30","75.30","0.00%"
"09/09/2021","75.30","75.31","75.31","75.30","-0.01%"
"09/08/2021","75.31","75.31","75.31","75.31","0.01%"
"09/07/2021","75.30","75.30","75.30","75.30","-0.01%"
"09/06/2021","75.31","75.31","75.31","75.31","0.00%"
"09/03/2021","75.31","75.31","75.31","75.31","0.00%"
"09/02/2021","75.31","75.31","75.31","75.31","0.00%"
"09/01/2021","75.31","75.30","75.31","75.30","0.00%"
"08/31/2021","75.31","75.31","75.31","75.31","0.00%"
"08/30/2021","75.31","75.31","75.31","75.31","-0.01%"
"08/27/2021","75.32","75.31","75.32","75.31","0.03%"
"08/26/2021","75.30","75.31","75.31","75.30","-0.01%"
"08/25/2021","75.31","75.31","75.31","75.31","0.00%"
"08/24/2021","75.31","75.31","75.31","75.31","0.00%"
"08/23/2021","75.31","75.31","75.31","75.31","-0.01%"
"08/20/2021","75.32","75.32","75.32","75.32","0.00%"
"08/17/2021","75.32","75.32","75.32","75.32","-0.03%"
"07/20/2021","75.34","75.33","75.34","75.33","-0.01%"
"07/19/2021","75.35","75.34","75.35","75.34","0.05%"
"07/16/2021","75.31","75.32","75.32","75.31","-0.03%"
"07/15/2021","75.33","75.34","75.34","75.33","-0.01%"
"07/14/2021","75.34","75.33","75.34","75.33","0.03%"
"07/13/2021","75.32","75.33","75.33","75.32","-0.03%"
"07/12/2021","75.34","75.34","75.34","75.34","0.03%"
"07/09/2021","75.32","75.32","75.32","75.32","-0.03%"
"07/08/2021","75.34","75.35","75.35","75.34","0.00%"
"07/07/2021","75.34","75.33","75.34","75.33","0.00%"
"07/06/2021","75.34","75.33","75.34","75.33","0.01%"
"07/05/2021","75.33","75.33","75.33","75.33","-0.01%"
"07/02/2021","75.34","75.34","75.34","75.34","0.01%"
"07/01/2021","75.33","75.33","75.33","75.33","-0.01%"
"06/30/2021","75.34","75.33","75.34","75.33","0.01%"
"06/29/2021","75.33","75.33","75.33","75.33","-0.01%"
"06/28/2021","75.34","75.34","75.34","75.34","0.00%"
"06/25/2021","75.34","75.34","75.34","75.34","0.00%"
"06/24/2021","75.34","75.33","75.34","75.33","0.01%"
"06/23/2021","75.33","75.33","75.33","75.33","-0.01%"
"06/22/2021","75.34","75.34","75.34","75.34","0.01%"
"06/21/2021","75.33","75.34","75.34","75.33","0.00%"
"06/18/2021","75.33","75.35","75.35","75.33","-0.01%"
"06/17/2021","75.34","75.31","75.34","75.31","0.04%"
"06/16/2021","75.31","75.31","75.31","75.31","0.00%"
"06/15/2021","75.31","75.31","75.31","75.31","0.00%"
"06/14/2021","75.31","75.31","75.31","75.31","0.00%"
"06/11/2021","75.31","75.31","75.31","75.31","0.01%"
"06/10/2021","75.30","75.31","75.31","75.30","-0.03%"
"06/09/2021","75.32","75.32","75.32","75.32","-0.01%"
"05/25/2021","75.33","75.33","75.33","75.33","-0.05%"
"04/08/2021","75.37","75.37","75.37","75.37","0.00%"
"04/07/2021","75.37","75.37","75.37","75.37","0.01%"
"03/29/2021","75.36","75.36","75.36","75.36","0.01%"
"03/25/2021","75.35","75.35","75.35","75.35","-0.01%"
"03/24/2021","75.36","75.36","75.36","75.36","-0.01%"
"03/23/2021","75.37","75.36","75.37","75.36","0.01%"
"03/22/2021","75.36","75.37","75.37","75.36","0.08%"
"03/19/2021","75.30","75.30","75.30","75.30","0.01%"
"03/18/2021","75.29","75.29","75.29","75.29","0.00%"
"03/17/2021","75.29","75.29","75.29","75.29","-0.01%"
"03/16/2021","75.30","75.30","75.30","75.30","0.00%"
"03/15/2021","75.30","75.30","75.30","75.30","0.03%"
"03/12/2021","75.28","75.28","75.28","75.28","-0.04%"
"03/11/2021","75.31","75.31","75.31","75.31","0.01%"
"03/10/2021","75.30","75.29","75.30","75.29","-0.01%"
"03/09/2021","75.31","75.31","75.31","75.31","0.03%"
"03/08/2021","75.29","75.29","75.29","75.29","0.00%"
"03/05/2021","75.29","75.29","75.29","75.29","-0.01%"
"03/04/2021","75.30","75.30","75.30","75.30","0.03%"
"03/03/2021","75.28","75.29","75.29","75.28","-0.01%"
"03/02/2021","75.29","75.30","75.30","75.29","0.00%"
"03/01/2021","75.29","75.29","75.29","75.29","-1.95%"
"02/26/2021","76.79","76.80","76.80","76.79","0.04%"
"02/25/2021","76.76","76.77","76.77","76.76","-0.03%"
"02/24/2021","76.78","76.78","76.78","76.78","0.00%"
"02/23/2021","76.78","76.78","76.78","76.78","0.02%"
"02/22/2021","76.77","76.76","76.77","76.76","0.00%"
"02/19/2021","76.77","76.77","76.77","76.77","-0.01%"
"02/18/2021","76.78","76.78","76.78","76.78","0.00%"
"02/17/2021","76.78","76.79","76.79","76.78","0.01%"
"02/16/2021","76.77","76.77","76.77","76.77","-0.01%"
"02/15/2021","76.78","76.78","76.78","76.78","0.00%"
"02/12/2021","76.78","76.78","76.78","76.78","-0.01%"
"02/11/2021","76.79","76.79","76.79","76.79","0.00%"
"02/10/2021","76.79","76.79","76.79","76.79","0.00%"
"02/09/2021","76.79","76.79","76.79","76.79","0.01%"
"02/08/2021","76.78","76.78","76.78","76.78","-0.01%"
"02/05/2021","76.79","76.79","76.79","76.79","0.00%"
"02/04/2021","76.79","76.79","76.79","76.79","0.01%"
"02/03/2021","76.78","76.78","76.78","76.78","0.00%"
"02/02/2021","76.78","76.78","76.78","76.78","-0.01%"
"02/01/2021","76.79","76.79","76.79","76.79","0.00%"
"01/29/2021","76.79","76.80","76.80","76.79","-0.01%"
"01/28/2021","76.80","76.80","76.80","76.80","0.00%"
"01/27/2021","76.80","76.80","76.80","76.80","0.01%"
"01/26/2021","76.79","76.80","76.80","76.79","-0.01%"
"01/25/2021","76.80","76.80","76.80","76.80","0.00%"
"01/22/2021","76.80","76.80","76.80","76.80","0.00%"
"01/21/2021","76.80","76.80","76.80","76.80","0.01%"
"01/20/2021","76.79","76.80","76.80","76.79","-0.01%"
"01/19/2021","76.80","76.80","76.80","76.80","0.00%"
"01/18/2021","76.80","76.80","76.80","76.80","-0.01%"
"01/15/2021","76.81","76.80","76.81","76.80","0.01%"
"01/14/2021","76.80","76.79","76.80","76.79","0.00%"
"01/13/2021","76.80","76.80","76.80","76.80","0.01%"
"01/12/2021","76.79","76.79","76.79","76.79","-0.01%"
"01/11/2021","76.80","76.80","76.80","76.80","0.00%"
"01/08/2021","76.80","76.79","76.80","76.79","0.00%"
"01/07/2021","76.80","76.79","76.80","76.79","0.01%"
"01/06/2021","76.79","76.79","76.79","76.79","-0.01%"
"01/05/2021","76.80","76.80","76.80","76.80","0.00%"
"01/04/2021","76.80","76.80","76.80","76.80","0.00%"
"01/01/2021","76.80","76.80","76.80","76.80","0.00%"
"12/31/2020","76.80","76.80","76.80","76.80","0.00%"
"12/30/2020","76.80","76.80","76.80","76.80","0.01%"
"12/29/2020","76.79","76.79","76.79","76.79","0.00%"
"12/28/2020","76.79","76.79","76.79","76.79","-0.01%"
"12/25/2020","76.80","76.80","76.80","76.80","0.00%"
"12/24/2020","76.80","76.80","76.80","76.80","0.00%"
"12/23/2020","76.80","76.80","76.80","76.80","0.00%"
"12/22/2020","76.80","76.80","76.80","76.80","-0.01%"
"12/21/2020","76.81","76.80","76.81","76.80","0.01%"
"12/18/2020","76.80","76.80","76.80","76.80","0.00%"
"12/17/2020","76.80","76.80","76.80","76.80","0.00%"
"12/16/2020","76.80","76.80","76.80","76.80","0.00%"
"12/15/2020","76.80","76.79","76.80","76.79","0.01%"
"12/14/2020","76.79","76.81","76.81","76.79","-0.03%"
"12/11/2020","76.81","76.80","76.81","76.80","0.00%"
"12/10/2020","76.81","76.82","76.82","76.81","0.00%"
"12/09/2020","76.81","76.81","76.81","76.81","-0.01%"
"12/08/2020","76.82","76.81","76.82","76.81","0.00%"
"12/07/2020","76.82","76.82","76.82","76.82","0.01%"
"12/04/2020","76.81","76.81","76.81","76.81","-0.01%"
"12/03/2020","76.82","76.82","76.82","76.82","0.00%"
"12/02/2020","76.82","76.82","76.82","76.82","0.00%"
"12/01/2020","76.82","76.82","76.82","76.82","-0.01%"
"11/30/2020","76.83","76.83","76.83","76.83","-0.01%"
"11/27/2020","76.84","76.84","76.84","76.84","0.01%"
"11/26/2020","76.83","76.83","76.83","76.83","-0.01%"
"11/25/2020","76.84","76.84","76.84","76.84","0.01%"
"11/24/2020","76.83","76.83","76.83","76.83","0.00%"
"11/23/2020","76.83","76.83","76.83","76.83","-0.01%"
"11/20/2020","76.84","76.84","76.84","76.84","0.00%"
"11/19/2020","76.84","76.84","76.84","76.84","0.00%"
"11/18/2020","76.84","76.84","76.84","76.84","-0.01%"
"11/17/2020","76.85","76.84","76.85","76.84","0.01%"
"11/16/2020","76.84","76.85","76.85","76.84","0.00%"
"11/13/2020","76.84","76.85","76.85","76.84","-0.01%"
"11/12/2020","76.85","76.85","76.85","76.85","0.00%"
"11/11/2020","76.85","76.85","76.85","76.85","0.00%"
"11/10/2020","76.84","76.84","76.84","76.84","-0.02%"
"09/21/2020","76.86","75.66","76.86","75.66","1.59%"
"09/17/2020","75.66","75.66","75.66","75.66","0.00%"
"09/16/2020","75.66","75.66","75.66","75.66","0.00%"
"09/15/2020","75.66","75.66","75.66","75.66","0.00%"
"09/14/2020","75.66","75.66","75.66","75.66","0.00%"
"09/11/2020","75.66","75.66","75.66","75.66","0.00%"
"09/10/2020","75.66","75.66","75.66","75.66","0.00%"
"09/09/2020","75.66","75.66","75.66","75.66","-0.01%"
"09/08/2020","75.67","75.66","75.67","75.66","0.01%"
"09/07/2020","75.66","75.66","75.66","75.66","0.00%"
"09/04/2020","75.66","75.66","75.66","75.66","-0.01%"
"08/27/2020","75.67","75.67","75.67","75.67","-0.03%"
"07/24/2020","75.69","75.69","75.69","75.69","-0.01%"
"07/10/2020","75.70","75.73","75.73","75.70","0.00%"
"07/09/2020","75.70","75.73","75.73","75.70","-0.03%"
"06/12/2020","75.72","75.72","75.72","75.72","-0.01%"
"06/11/2020","75.73","75.73","75.73","75.73","0.00%"
"06/10/2020","75.73","75.73","75.73","75.73","-0.01%"
"06/09/2020","75.74","75.74","75.74","75.74","1.50%"
"03/06/2020","74.62","74.61","74.62","74.61","0.09%"
"03/05/2020","74.55","74.53","74.55","74.53","-0.01%"
"03/04/2020","74.56","74.57","74.57","74.56","0.03%"
"03/03/2020","74.54","74.53","74.54","74.53","-0.08%"
"03/02/2020","74.60","74.58","74.60","74.58","0.03%"
"02/28/2020","74.58","74.58","74.58","74.58","0.05%"
"02/27/2020","74.54","74.53","74.54","74.53","0.08%"
"02/26/2020","74.48","74.50","74.50","74.48","-0.03%"
"02/25/2020","74.50","74.49","74.50","74.49","-0.07%"
"02/24/2020","74.55","74.56","74.56","74.55","0.05%"
"02/21/2020","74.51","74.52","74.52","74.51","0.00%"
"02/20/2020","74.51","74.51","74.51","74.51","0.01%"
"02/19/2020","74.50","74.50","74.50","74.50","-0.03%"
"02/18/2020","74.52","74.52","74.52","74.52","0.03%"
"02/17/2020","74.50","74.50","74.50","74.50","-0.01%"
"02/14/2020","74.51","74.52","74.52","74.51","-0.01%"
"02/13/2020","74.52","74.52","74.52","74.52","0.05%"
"02/12/2020","74.48","74.48","74.48","74.48","0.00%"
"02/11/2020","74.48","74.48","74.48","74.48","-0.04%"
"02/10/2020","74.51","74.52","74.52","74.51","-0.01%"
"02/07/2020","74.52","74.52","74.52","74.52","0.01%"
"02/06/2020","74.51","74.50","74.51","74.50","0.03%"
"02/05/2020","74.49","74.51","74.51","74.49","0.00%"
"02/04/2020","74.49","74.49","74.49","74.49","-0.01%"
"02/03/2020","74.50","74.50","74.50","74.50","-0.04%"
"01/31/2020","74.53","74.52","74.53","74.52","-0.01%"
"01/30/2020","74.54","74.54","74.54","74.54","0.01%"
"01/29/2020","74.53","74.53","74.53","74.53","0.01%"
"01/28/2020","74.52","74.52","74.52","74.52","-0.05%"
"01/27/2020","74.56","74.55","74.56","74.55","0.05%"
"01/24/2020","74.52","74.52","74.52","74.52","-0.01%"
"01/23/2020","74.53","74.54","74.54","74.53","0.01%"
"01/22/2020","74.52","74.52","74.52","74.52","-0.03%"
"01/21/2020","74.54","74.54","74.54","74.54","0.01%"
"01/20/2020","74.53","74.53","74.53","74.53","0.00%"
"01/17/2020","74.53","74.53","74.53","74.53","0.00%"
"01/16/2020","74.53","74.52","74.53","74.52","-0.03%"
"01/15/2020","74.55","74.54","74.55","74.54","0.01%"
"01/14/2020","74.54","74.54","74.54","74.54","0.01%"
"01/13/2020","74.53","74.53","74.53","74.53","-0.01%"
"01/10/2020","74.54","74.54","74.54","74.54","0.01%"
"01/09/2020","74.53","74.53","74.53","74.53","-0.03%"
"01/08/2020","74.55","74.55","74.55","74.55","0.00%"
"01/07/2020","74.55","74.54","74.55","74.54","0.00%"
"01/06/2020","74.55","74.55","74.55","74.55","-0.04%"
"01/03/2020","74.58","74.58","74.58","74.58","0.04%"
"01/02/2020","74.55","74.55","74.55","74.54","0.00%"
"01/01/2020","74.55","74.55","74.55","74.55","0.00%"
