"Date","Price","Open","High","Low","Change %"
"12/10/2020","70.46","71.95","71.95","70.46","0.71%"
"12/09/2020","69.96","69.97","69.97","69.96","-0.72%"
"12/08/2020","70.47","70.47","70.47","70.47","0.00%"
"12/07/2020","70.47","71.95","71.95","70.47","0.01%"
"12/04/2020","70.46","70.46","70.46","70.46","-0.01%"
"12/03/2020","70.47","70.47","70.47","70.47","-0.75%"
"12/02/2020","71.00","71.45","71.45","71.00","-1.10%"
"12/01/2020","71.79","71.95","71.95","71.79","-1.71%"
"11/30/2020","73.04","72.96","73.04","72.96","0.05%"
"11/27/2020","73.00","72.97","73.00","72.97","0.01%"
"11/26/2020","72.99","72.97","72.99","72.97","0.23%"
"11/25/2020","72.82","72.97","72.97","72.82","-2.45%"
"11/24/2020","74.65","75.92","75.92","74.65","-4.41%"
"11/23/2020","78.09","78.37","78.37","78.09","-1.46%"
"11/20/2020","79.25","79.36","79.36","79.25","2.71%"
"11/19/2020","77.16","76.91","77.16","76.91","0.57%"
"11/18/2020","76.72","76.91","76.91","76.72","0.71%"
"11/17/2020","76.18","76.42","76.42","76.18","-0.24%"
"11/16/2020","76.36","76.42","76.42","76.36","-1.10%"
"11/13/2020","77.21","74.15","77.21","74.15","4.13%"
"11/12/2020","74.15","74.15","74.15","74.15","-0.96%"
"11/10/2020","74.87","76.43","76.43","74.87","-7.73%"
"11/09/2020","81.14","81.85","81.85","81.14","-4.47%"
"11/06/2020","84.94","85.28","85.28","84.94","-2.89%"
"11/05/2020","87.47","88.23","88.23","87.47","-6.75%"
"11/04/2020","93.80","94.12","94.12","93.80","-2.03%"
"11/03/2020","95.74","96.08","96.08","95.74","-2.76%"
"11/02/2020","98.45","98.01","99.51","98.01","-0.80%"
"10/30/2020","99.25","98.01","99.51","98.01","1.27%"
"10/29/2020","98.01","98.04","98.04","98.01","1.77%"
"10/28/2020","96.31","96.08","96.31","96.08","0.45%"
"10/27/2020","95.88","96.08","96.08","95.88","0.91%"
"10/26/2020","95.02","95.10","95.10","95.02","0.40%"
"10/23/2020","94.64","95.10","95.10","94.64","-0.56%"
"10/22/2020","95.17","95.10","95.17","95.10","0.56%"
"10/21/2020","94.64","94.12","94.64","94.12","-0.71%"
"10/20/2020","95.32","95.10","95.32","95.10","0.71%"
"10/19/2020","94.65","95.10","95.10","94.65","-1.54%"
"10/16/2020","96.13","96.08","96.13","96.08","-1.03%"
"10/15/2020","97.13","96.08","97.13","96.08","3.20%"
"10/14/2020","94.12","96.08","96.08","94.12","1.30%"
"10/13/2020","92.91","93.14","93.14","92.91","-0.49%"
"10/12/2020","93.37","94.12","94.12","93.37","-2.15%"
"10/09/2020","95.42","96.08","96.08","95.42","-3.64%"
"10/08/2020","99.02","110.76","110.76","99.02","-4.79%"
"10/07/2020","104.00","104.89","104.89","104.00","-0.61%"
"10/06/2020","104.64","104.89","104.89","104.64","-5.21%"
"10/05/2020","110.39","110.76","110.76","110.39","-3.36%"
"10/02/2020","114.23","115.65","115.65","114.23","1.08%"
"10/01/2020","113.01","115.65","115.65","113.01","-2.34%"
"09/30/2020","115.72","115.65","115.72","115.65","-0.78%"
"09/29/2020","116.63","117.62","117.62","116.63","-0.42%"
"09/28/2020","117.12","117.62","117.62","117.12","-1.24%"
"09/25/2020","118.59","117.62","118.59","117.62","0.19%"
"09/24/2020","118.36","117.62","118.36","117.62","7.59%"
"09/23/2020","110.01","92.13","110.01","92.13","-0.04%"
"09/22/2020","110.05","109.79","110.05","109.79","2.72%"
"09/21/2020","107.14","91.15","107.14","91.15","15.83%"
"09/18/2020","92.50","91.15","92.50","91.15","-0.03%"
"09/17/2020","92.53","92.13","92.53","92.13","1.65%"
"09/16/2020","91.03","91.15","91.15","91.03","-0.37%"
"09/15/2020","91.37","91.15","91.37","91.15","0.15%"
"09/14/2020","91.23","91.15","91.23","91.15","-1.65%"
"09/11/2020","92.76","93.12","93.12","92.76","0.11%"
"09/10/2020","92.66","87.22","92.66","87.22","2.33%"
"09/09/2020","90.55","90.17","90.55","90.17","2.43%"
"09/08/2020","88.40","87.22","88.40","87.22","0.27%"
"09/07/2020","88.16","87.22","88.16","87.22","1.05%"
"09/04/2020","87.24","96.07","96.07","87.24","1.36%"
"09/03/2020","86.07","103.92","103.92","86.07","-1.32%"
"09/02/2020","87.22","96.07","96.07","87.22","-6.62%"
"09/01/2020","93.40","96.07","96.07","93.40","-1.65%"
"08/31/2020","94.97","96.07","96.07","94.97","-2.92%"
"08/28/2020","97.83","99.01","99.01","97.83","-0.29%"
"08/27/2020","98.11","99.01","99.01","98.11","0.17%"
"08/26/2020","97.94","99.01","99.01","97.94","-0.17%"
"08/25/2020","98.11","99.01","99.01","98.11","-1.98%"
"08/24/2020","100.09","100.98","100.98","100.09","-2.86%"
"08/21/2020","103.04","103.92","103.92","103.04","-0.68%"
"08/20/2020","103.75","103.92","103.92","103.75","0.62%"
"08/19/2020","103.11","103.91","103.91","103.11","-0.55%"
"08/18/2020","103.68","103.92","103.92","103.68","-1.03%"
"08/17/2020","104.76","104.89","104.89","104.76","-0.27%"
"08/14/2020","105.04","104.89","105.04","104.89","0.90%"
"08/13/2020","104.10","104.89","104.89","104.10","-1.92%"
"08/12/2020","106.14","106.85","106.85","106.14","0.34%"
"08/11/2020","105.78","106.85","106.85","105.78","-3.73%"
"08/10/2020","109.88","110.76","110.76","109.88","-0.34%"
"08/07/2020","110.26","110.77","110.77","110.26","0.17%"
"08/06/2020","110.07","112.72","112.72","110.07","-1.51%"
"08/05/2020","111.76","112.72","112.72","111.76","-1.52%"
"08/04/2020","113.48","113.70","113.70","113.48","-1.35%"
"08/03/2020","115.03","116.49","116.49","115.03","-1.25%"
"07/31/2020","116.49","116.49","116.49","116.49","-0.86%"
"07/30/2020","117.50","117.60","117.60","117.50","0.05%"
"07/29/2020","117.44","117.60","117.60","117.44","0.95%"
"07/28/2020","116.33","115.64","116.33","115.64","-0.30%"
"07/27/2020","116.68","115.64","116.68","115.64","0.00%"
"07/24/2020","116.68","115.64","116.68","115.64","1.97%"
"07/23/2020","114.43","115.64","115.64","114.43","-3.12%"
"07/22/2020","118.12","118.57","118.57","118.12","-2.68%"
"07/21/2020","121.37","122.49","122.49","121.37","-3.32%"
"07/20/2020","125.54","125.41","125.54","125.41","-0.50%"
"07/17/2020","126.17","125.41","126.17","125.41","0.31%"
"07/16/2020","125.78","124.43","125.78","124.43","1.00%"
"07/15/2020","124.54","124.43","124.54","124.43","-1.38%"
"07/14/2020","126.28","125.41","126.28","125.41","2.51%"
"07/13/2020","123.19","122.47","123.19","122.47","-0.44%"
"07/10/2020","123.73","115.57","123.73","115.57","2.21%"
"07/09/2020","121.06","138.06","138.06","121.06","-0.12%"
"07/08/2020","121.20","120.52","121.20","120.52","1.75%"
"07/07/2020","119.12","118.56","119.12","118.56","-0.11%"
"07/06/2020","119.25","138.06","138.06","119.25","-2.89%"
"07/03/2020","122.80","124.41","124.41","122.80","-1.17%"
"07/02/2020","124.26","125.40","125.40","124.26","-5.09%"
"07/01/2020","130.93","133.21","133.21","130.93","-1.51%"
"06/30/2020","132.94","133.20","133.20","132.94","-0.55%"
"06/29/2020","133.68","129.42","133.68","129.42","3.29%"
"06/26/2020","129.42","129.42","129.42","129.42","0.26%"
"06/25/2020","129.09","124.41","129.09","124.41","3.22%"
"06/24/2020","125.06","124.41","125.06","124.41","0.70%"
"06/23/2020","124.19","124.40","124.40","124.19","-0.43%"
"06/22/2020","124.73","124.41","124.73","124.41","0.84%"
"06/19/2020","123.69","124.41","124.41","123.69","-2.07%"
"06/18/2020","126.31","124.40","126.31","124.40","4.89%"
"06/17/2020","120.42","123.03","123.03","120.42","-2.12%"
"06/16/2020","123.03","112.66","123.03","112.66","-10.99%"
"06/15/2020","138.22","138.06","138.22","138.06","3.83%"
"06/12/2020","133.12","134.17","134.17","133.12","6.09%"
"06/11/2020","125.48","124.39","125.48","124.39","7.68%"
"06/10/2020","116.53","115.57","116.53","115.57","2.45%"
"06/09/2020","113.74","112.65","113.74","112.65","2.05%"
"06/08/2020","111.46","112.66","112.66","111.46","-10.65%"
"06/05/2020","124.74","138.99","139.79","124.74","-4.06%"
"06/04/2020","130.02","130.07","130.07","130.07","-6.45%"
"06/03/2020","138.99","139.79","139.79","138.99","-8.26%"
"06/02/2020","151.50","151.43","151.50","151.43","-2.25%"
"06/01/2020","154.98","154.81","154.98","154.81","-3.98%"
"05/29/2020","161.40","158.20","161.40","158.20","1.75%"
"05/28/2020","158.63","158.20","158.63","158.20","-1.55%"
"05/27/2020","161.12","162.91","162.91","161.12","-5.70%"
"05/26/2020","170.85","171.63","171.63","170.85","-2.20%"
"05/25/2020","174.70","175.46","175.46","174.70","-0.72%"
"05/22/2020","175.97","175.44","175.97","175.44","1.96%"
"05/21/2020","172.59","173.52","173.52","172.59","-4.59%"
"05/20/2020","180.90","181.27","181.27","180.90","-2.68%"
"05/19/2020","185.88","185.98","185.98","185.88","-5.86%"
"05/18/2020","197.45","198.54","198.54","197.45","-1.72%"
"05/15/2020","200.91","200.45","200.91","200.45","-0.28%"
"05/14/2020","201.48","201.40","201.48","201.40","2.14%"
"05/13/2020","197.25","211.06","211.06","197.25","-0.63%"
"05/12/2020","198.50","211.06","211.06","198.50","-2.01%"
"05/11/2020","202.57","205.21","205.21","202.57","-1.18%"
"05/08/2020","204.99","205.21","205.21","204.99","-2.77%"
"05/07/2020","210.83","211.06","211.06","210.83","0.74%"
"05/06/2020","209.29","209.13","209.29","209.13","-2.66%"
"05/05/2020","215.01","206.07","215.01","206.07","-2.51%"
"05/04/2020","220.55","206.07","220.55","206.07","4.76%"
"05/01/2020","210.52","211.04","211.04","210.52","0.50%"
"04/30/2020","209.47","211.04","211.04","209.47","-4.54%"
"04/29/2020","219.44","223.49","223.49","219.44","-1.30%"
"04/28/2020","222.33","223.49","223.49","222.33","2.12%"
"04/27/2020","217.71","215.80","217.71","215.80","0.01%"
"04/24/2020","217.69","215.74","217.69","215.74","-0.21%"
"04/23/2020","218.14","215.78","218.14","215.78","-2.21%"
"04/22/2020","223.08","206.07","223.08","206.07","7.19%"
"04/21/2020","208.11","206.07","208.11","197.20","5.53%"
"04/20/2020","197.20","191.63","197.20","191.63","1.62%"
"04/17/2020","194.05","196.50","196.50","194.05","-1.90%"
"04/16/2020","197.80","196.50","197.80","196.50","2.78%"
"04/15/2020","192.45","220.50","220.50","192.45","5.40%"
"04/14/2020","182.59","213.70","213.70","182.59","-9.38%"
"04/13/2020","201.50","213.80","213.80","201.50","-1.03%"
"04/10/2020","203.60","186.78","203.60","186.78","-4.94%"
"04/09/2020","214.17","213.70","214.17","213.70","-6.78%"
"04/08/2020","229.74","230.18","230.18","229.74","1.06%"
"04/07/2020","227.33","230.29","230.29","227.33","-6.82%"
"04/06/2020","243.96","244.74","244.74","243.96","-1.98%"
"04/03/2020","248.89","246.88","248.89","246.88","0.81%"
"04/02/2020","246.88","186.78","246.88","186.78","7.52%"
"04/01/2020","229.62","220.50","229.62","220.50","11.21%"
"03/31/2020","206.48","186.78","206.48","186.78","-6.88%"
"03/30/2020","221.73","186.78","221.73","186.78","14.25%"
"03/27/2020","194.08","186.78","194.08","186.78","-0.66%"
"03/26/2020","195.36","215.70","215.70","195.36","-8.70%"
"03/25/2020","213.98","215.70","215.70","213.98","-16.94%"
"03/24/2020","257.61","259.28","259.28","257.61","-8.41%"
"03/23/2020","281.26","244.41","281.26","244.41","16.80%"
"03/20/2020","240.81","244.41","244.41","240.81","-7.88%"
"03/19/2020","261.41","255.03","261.41","255.03","18.44%"
"03/18/2020","220.71","216.67","220.71","216.67","9.33%"
"03/17/2020","201.87","197.28","201.87","197.28","0.63%"
"03/16/2020","200.61","196.98","200.61","196.98","11.10%"
"03/13/2020","180.56","180.56","180.56","180.56","-9.04%"
"03/12/2020","198.51","187.47","198.51","187.47","39.08%"
"03/11/2020","142.73","142.73","142.73","142.73","40.34%"
"03/06/2020","101.70","100.00","101.70","100.00","20.10%"
"03/05/2020","84.68","84.28","84.68","84.28","-5.33%"
"03/04/2020","89.45","90.19","90.19","89.45","0.98%"
"03/03/2020","88.58","88.20","88.58","88.20","-4.27%"
"03/02/2020","92.53","90.18","92.53","90.18","-0.55%"
"02/28/2020","93.04","92.15","93.04","92.15","27.05%"
"02/27/2020","73.23","72.92","73.23","72.92","9.15%"
"02/26/2020","67.09","65.46","67.09","65.46","6.56%"
"02/25/2020","62.96","62.52","62.96","62.52","0.14%"
"02/24/2020","62.87","62.61","62.87","62.61","4.09%"
"02/21/2020","60.40","60.58","60.58","60.40","2.27%"
"02/20/2020","59.06","59.09","59.09","59.06","-0.72%"
"02/19/2020","59.49","59.57","59.57","59.49","-1.78%"
"02/18/2020","60.57","60.60","60.60","60.57","0.03%"
"02/17/2020","60.55","60.56","60.56","60.55","-0.77%"
"02/14/2020","61.02","61.58","61.58","61.02","-1.37%"
"02/13/2020","61.87","61.58","61.87","61.58","0.47%"
"02/12/2020","61.58","61.52","61.58","61.52","-2.66%"
"02/11/2020","63.26","63.50","63.50","63.26","-2.03%"
"02/10/2020","64.57","64.53","64.57","64.53","1.03%"
"02/07/2020","63.91","63.91","63.91","63.91","2.06%"
"02/06/2020","62.62","62.53","62.62","62.53","0.71%"
"02/05/2020","62.18","62.03","62.18","62.03","-3.55%"
"02/04/2020","64.47","64.49","64.49","64.47","-3.40%"
"02/03/2020","66.74","66.97","66.97","66.74","1.34%"
"01/31/2020","65.86","65.52","65.86","65.52","-1.66%"
"01/30/2020","66.97","67.02","67.02","66.97","3.33%"
"01/29/2020","64.81","64.55","64.81","64.55","-4.76%"
"01/28/2020","68.05","67.49","68.05","67.49","6.39%"
"01/27/2020","63.96","63.59","63.96","63.59","0.46%"
"01/24/2020","63.67","63.54","63.67","63.54","0.20%"
"01/23/2020","63.54","63.58","63.58","63.54","1.29%"
"01/22/2020","62.73","62.56","62.73","62.56","0.95%"
"01/21/2020","62.14","62.11","62.14","62.11","3.15%"
"01/20/2020","60.24","60.12","60.24","60.12","0.18%"
"01/17/2020","60.13","60.12","60.13","60.12","-0.69%"
"01/16/2020","60.55","60.61","60.61","60.55","-1.62%"
"01/15/2020","61.55","61.61","61.61","61.55","-0.11%"
"01/14/2020","61.62","61.61","61.62","61.61","-1.31%"
"01/13/2020","62.44","62.58","62.58","62.44","-0.56%"
"01/10/2020","62.79","62.59","62.79","62.59","-1.21%"
"01/09/2020","63.56","63.58","63.58","63.56","-2.83%"
"01/08/2020","65.41","65.57","65.57","65.41","2.12%"
"01/07/2020","64.05","64.08","64.08","64.05","-1.52%"
"01/06/2020","65.04","64.59","65.04","64.59","1.25%"
"01/03/2020","64.24","63.64","64.24","63.64","2.11%"
"01/02/2020","62.91","63.60","63.60","62.91","-0.71%"
"01/01/2020","63.36","63.60","63.60","63.36","0.03%"
