"Date","Price","Open","High","Low","Vol.","Change %"
"05/11/2020","6.9000","6.8804","6.9067","6.8741","","0.30%"
"05/08/2020","6.8794","6.8861","6.8979","6.8587","","-0.08%"
"05/07/2020","6.8851","6.9116","6.9295","6.8856","","-0.38%"
"05/06/2020","6.9111","6.8850","6.9212","6.8793","","0.37%"
"05/05/2020","6.8854","6.8387","6.8923","6.8291","","0.68%"
"05/04/2020","6.8390","6.7970","6.8496","6.7951","","0.66%"
"05/01/2020","6.7941","6.8123","6.8246","6.7708","","-0.26%"
"04/30/2020","6.8121","6.8576","6.8852","6.7981","","-0.65%"
"04/29/2020","6.8566","6.8906","6.8930","6.8517","","-0.49%"
"04/28/2020","6.8902","6.8853","6.8990","6.8480","","0.08%"
"04/27/2020","6.8845","6.8912","6.8991","6.8670","","-0.08%"
"04/24/2020","6.8902","6.9186","6.9525","6.8861","","-0.42%"
"04/23/2020","6.9194","6.8902","6.9345","6.8754","","0.43%"
"04/22/2020","6.8897","6.8677","6.9037","6.8519","","0.33%"
"04/21/2020","6.8672","6.8650","6.8952","6.8535","","0.04%"
"04/20/2020","6.8647","6.8612","6.8809","6.8452","","0.07%"
"04/17/2020","6.8600","6.8831","6.9005","6.8481","","-0.34%"
"04/16/2020","6.8835","6.8399","6.8981","6.8383","","0.66%"
"04/15/2020","6.8385","6.7961","6.8745","6.7896","","0.64%"
"04/14/2020","6.7951","6.8422","6.8456","6.7917","","-0.69%"
"04/13/2020","6.8423","6.8255","6.8539","6.8056","","0.24%"
"04/10/2020","6.8261","6.8282","6.8365","6.8149","","-0.03%"
"04/09/2020","6.8284","6.8769","6.8854","6.8151","","-0.69%"
"04/08/2020","6.8757","6.8549","6.8938","6.8479","","0.31%"
"04/07/2020","6.8544","6.9181","6.9227","6.8341","","-0.91%"
"04/06/2020","6.9171","6.9095","6.9340","6.8928","","0.11%"
"04/03/2020","6.9094","6.8773","6.9329","6.8743","","0.47%"
"04/02/2020","6.8768","6.8077","6.9012","6.8046","","1.02%"
"04/01/2020","6.8071","6.7652","6.8464","6.7622","","0.61%"
"03/31/2020","6.7655","6.7592","6.8350","6.7555","","0.10%"
"03/30/2020","6.7587","6.7044","6.7830","6.6953","","0.85%"
"03/27/2020","6.7017","6.7664","6.8121","6.6947","","-0.92%"
"03/26/2020","6.7642","6.8644","6.8716","6.7483","","-1.45%"
"03/25/2020","6.8635","6.9211","6.9395","6.8556","","-0.82%"
"03/24/2020","6.9201","6.9645","6.9656","6.8581","","-0.62%"
"03/23/2020","6.9631","6.9826","7.0218","6.8996","","-0.26%"
"03/20/2020","6.9815","6.9901","7.0190","6.9002","","-0.12%"
"03/19/2020","6.9896","6.8472","7.0148","6.8062","","2.08%"
"03/18/2020","6.8470","6.7948","6.9192","6.7652","","0.78%"
"03/17/2020","6.7941","6.6828","6.8218","6.6769","","1.68%"
"03/16/2020","6.6816","6.7654","6.7663","6.6503","","-0.70%"
"03/13/2020","6.7289","6.6821","6.7609","6.6595","","0.71%"
"03/12/2020","6.6816","6.6305","6.7596","6.5927","","0.79%"
"03/11/2020","6.6290","6.6257","6.6379","6.5741","","0.07%"
"03/10/2020","6.6245","6.5268","6.6280","6.5162","","1.50%"
"03/09/2020","6.5268","6.6174","6.6184","6.5039","","-1.35%"
"03/06/2020","6.6164","6.6469","6.6627","6.5780","","-0.47%"
"03/05/2020","6.6474","6.7107","6.7208","6.6423","","-0.94%"
"03/04/2020","6.7106","6.6887","6.7352","6.6802","","0.34%"
"03/03/2020","6.6876","6.7118","6.7354","6.6652","","-0.37%"
"03/02/2020","6.7121","6.7869","6.7906","6.6813","","-0.93%"
"02/28/2020","6.7750","6.7924","6.8243","6.7603","","-0.24%"
"02/27/2020","6.7915","6.8667","6.8683","6.7893","","-1.10%"
"02/26/2020","6.8668","6.8653","6.8826","6.8491","","0.04%"
"02/25/2020","6.8640","6.8832","6.8984","6.8595","","-0.27%"
"02/24/2020","6.8824","6.8876","6.9124","6.8718","","-0.04%"
"02/21/2020","6.8851","6.9250","6.9256","6.8750","","-0.56%"
"02/20/2020","6.9236","6.9109","6.9302","6.9009","","0.20%"
"02/19/2020","6.9099","6.9215","6.9278","6.9069","","-0.15%"
"02/18/2020","6.9206","6.8943","6.9263","6.8922","","0.38%"
"02/17/2020","6.8941","6.8959","6.9036","6.8843","","-0.02%"
"02/14/2020","6.8958","6.8917","6.9006","6.8782","","0.07%"
"02/13/2020","6.8908","6.8716","6.8969","6.8617","","0.28%"
"02/12/2020","6.8715","6.8453","6.8776","6.8386","","0.39%"
"02/11/2020","6.8448","6.8482","6.8604","6.8391","","-0.04%"
"02/10/2020","6.8478","6.8253","6.8508","6.8190","","0.32%"
"02/07/2020","6.8261","6.8041","6.8294","6.8017","","0.34%"
"02/06/2020","6.8031","6.7946","6.8156","6.7846","","0.13%"
"02/05/2020","6.7941","6.7662","6.7980","6.7638","","0.42%"
"02/04/2020","6.7656","6.7564","6.7741","6.7538","","0.14%"
"02/03/2020","6.7560","6.7360","6.7717","6.7345","","0.30%"
"01/31/2020","6.7356","6.7737","6.7836","6.7335","","-0.56%"
"01/30/2020","6.7734","6.7867","6.7893","6.7689","","-0.19%"
"01/29/2020","6.7862","6.7800","6.7987","6.7760","","0.10%"
"01/28/2020","6.7793","6.7822","6.7954","6.7775","","-0.03%"
"01/27/2020","6.7813","6.7783","6.7881","6.7700","","0.06%"
"01/24/2020","6.7770","6.7592","6.7819","6.7556","","0.26%"
"01/23/2020","6.7595","6.7366","6.7720","6.7272","","0.35%"
"01/22/2020","6.7357","6.7421","6.7508","6.7335","","-0.08%"
"01/21/2020","6.7414","6.7354","6.7443","6.7207","","0.11%"
"01/20/2020","6.7341","6.7355","6.7463","6.7303","","-0.04%"
"01/17/2020","6.7369","6.7105","6.7411","6.7061","","0.41%"
"01/16/2020","6.7096","6.7018","6.7157","6.6889","","0.12%"
"01/15/2020","6.7015","6.7148","6.7209","6.6939","","-0.20%"
"01/14/2020","6.7146","6.7117","6.7301","6.7051","","0.04%"
"01/13/2020","6.7117","6.7215","6.7254","6.7038","","-0.11%"
"01/10/2020","6.7194","6.7286","6.7420","6.7145","","-0.14%"
"01/09/2020","6.7286","6.7288","6.7369","6.7192","","0.00%"
"01/08/2020","6.7283","6.7001","6.7315","6.6907","","0.43%"
"01/07/2020","6.6996","6.6748","6.7128","6.6736","","0.38%"
"01/06/2020","6.6743","6.6955","6.6987","6.6687","","-0.34%"
"01/03/2020","6.6968","6.6893","6.7176","6.6841","","0.13%"
"01/02/2020","6.6884","6.6633","6.6946","6.6554","","0.40%"
"01/01/2020","6.6618","6.6627","6.6654","6.6586","","0.00%"
"12/31/2019","6.6620","6.6714","6.6729","6.6471","","-0.14%"
"12/30/2019","6.6712","6.6820","6.6846","6.6562","","-0.15%"
"12/27/2019","6.6813","6.7331","6.7332","6.6738","","-0.75%"
"12/26/2019","6.7320","6.7356","6.7422","6.7252","","-0.06%"
"12/25/2019","6.7359","6.7375","6.7469","6.7290","","-0.02%"
"12/24/2019","6.7373","6.7367","6.7500","6.7340","","0.02%"
"12/23/2019","6.7357","6.7447","6.7496","6.7319","","-0.14%"
"12/20/2019","6.7451","6.7186","6.7508","6.7145","","0.40%"
"12/19/2019","6.7183","6.7241","6.7279","6.7051","","-0.07%"
"12/18/2019","6.7230","6.7023","6.7253","6.6991","","0.32%"
"12/17/2019","6.7014","6.7063","6.7150","6.6876","","-0.06%"
"12/16/2019","6.7057","6.7197","6.7201","6.6974","","-0.21%"
"12/13/2019","6.7200","6.7139","6.7258","6.6717","","0.11%"
"12/12/2019","6.7123","6.7151","6.7311","6.6998","","-0.02%"
"12/11/2019","6.7139","6.7376","6.7504","6.7057","","-0.34%"
"12/10/2019","6.7371","6.7543","6.7551","6.7339","","-0.25%"
"12/09/2019","6.7539","6.7579","6.7601","6.7451","","-0.02%"
"12/06/2019","6.7555","6.7290","6.7686","6.7250","","0.41%"
"12/05/2019","6.7277","6.7437","6.7451","6.7256","","-0.24%"
"12/04/2019","6.7439","6.7422","6.7519","6.7215","","0.03%"
"12/03/2019","6.7419","6.7440","6.7521","6.7345","","-0.03%"
"12/02/2019","6.7437","6.7840","6.7904","6.7371","","-0.55%"
"11/29/2019","6.7808","6.7869","6.8042","6.7745","","-0.08%"
"11/28/2019","6.7863","6.7926","6.7935","6.7810","","-0.08%"
"11/27/2019","6.7916","6.7796","6.7970","6.7768","","0.18%"
"11/26/2019","6.7794","6.7841","6.7888","6.7762","","-0.06%"
"11/25/2019","6.7833","6.7793","6.7907","6.7708","","0.04%"
"11/22/2019","6.7805","6.7572","6.7849","6.7411","","0.35%"
"11/21/2019","6.7571","6.7484","6.7618","6.7341","","0.13%"
"11/20/2019","6.7485","6.7457","6.7616","6.7421","","0.05%"
"11/19/2019","6.7449","6.7488","6.7549","6.7415","","-0.06%"
"11/18/2019","6.7487","6.7614","6.7636","6.7375","","-0.19%"
"11/15/2019","6.7617","6.7800","6.7839","6.7583","","-0.26%"
"11/14/2019","6.7796","6.7894","6.7995","6.7758","","-0.14%"
"11/13/2019","6.7892","6.7874","6.7964","6.7804","","0.03%"
"11/12/2019","6.7871","6.7720","6.7912","6.7687","","0.22%"
"11/11/2019","6.7719","6.7801","6.7830","6.7660","","-0.13%"
"11/08/2019","6.7804","6.7627","6.7841","6.7588","","0.27%"
"11/07/2019","6.7622","6.7515","6.7720","6.7362","","0.17%"
"11/06/2019","6.7507","6.7471","6.7529","6.7348","","0.06%"
"11/05/2019","6.7469","6.7141","6.7547","6.7062","","0.50%"
"11/04/2019","6.7135","6.6908","6.7167","6.6851","","0.34%"
"11/01/2019","6.6910","6.6995","6.7136","6.6873","","-0.11%"
"10/31/2019","6.6987","6.7002","6.7116","6.6846","","-0.01%"
"10/30/2019","6.6997","6.7230","6.7430","6.6995","","-0.34%"
"10/29/2019","6.7226","6.7308","6.7468","6.7191","","-0.11%"
"10/28/2019","6.7302","6.7404","6.7446","6.7255","","-0.17%"
"10/25/2019","6.7416","6.7274","6.7465","6.7157","","0.21%"
"10/24/2019","6.7273","6.7115","6.7349","6.6924","","0.24%"
"10/23/2019","6.7111","6.7158","6.7270","6.7062","","-0.06%"
"10/22/2019","6.7152","6.7004","6.7200","6.6955","","0.23%"
"10/21/2019","6.7000","6.7036","6.7075","6.6829","","0.18%"
"10/18/2019","6.6878","6.7159","6.7220","6.6864","","-0.42%"
"10/17/2019","6.7158","6.7466","6.7525","6.7062","","-0.46%"
"10/16/2019","6.7470","6.7707","6.7784","6.7395","","-0.35%"
"10/15/2019","6.7710","6.7731","6.7973","6.7615","","-0.02%"
"10/14/2019","6.7726","6.7667","6.7818","6.7611","","0.09%"
"10/11/2019","6.7668","6.7855","6.7891","6.7515","","-0.28%"
"10/10/2019","6.7858","6.8079","6.8085","6.7684","","-0.32%"
"10/09/2019","6.8074","6.8170","6.8207","6.7957","","-0.13%"
"10/08/2019","6.8166","6.8080","6.8269","6.7921","","0.13%"
"10/07/2019","6.8079","6.8020","6.8121","6.7894","","0.10%"
"10/04/2019","6.8010","6.8092","6.8148","6.7888","","-0.12%"
"10/03/2019","6.8090","6.8122","6.8239","6.7875","","-0.03%"
"10/02/2019","6.8112","6.8291","6.8472","6.8096","","-0.25%"
"10/01/2019","6.8285","6.8495","6.8624","6.8216","","-0.30%"
"09/30/2019","6.8493","6.8252","6.8592","6.8194","","0.37%"
"09/27/2019","6.8240","6.8370","6.8479","6.8128","","-0.19%"
"09/26/2019","6.8370","6.8220","6.8448","6.8068","","0.23%"
"09/25/2019","6.8210","6.7750","6.8268","6.7719","","0.69%"
"09/24/2019","6.7743","6.7920","6.7988","6.7721","","-0.24%"
"09/23/2019","6.7909","6.7800","6.8088","6.7727","","0.20%"
"09/20/2019","6.7771","6.7630","6.7911","6.7463","","0.22%"
"09/19/2019","6.7623","6.7713","6.7758","6.7433","","-0.11%"
"09/18/2019","6.7697","6.7441","6.7805","6.7420","","0.38%"
"09/17/2019","6.7439","6.7880","6.7946","6.7427","","-0.62%"
"09/16/2019","6.7862","6.7427","6.7935","6.7354","","0.66%"
"09/13/2019","6.7419","6.7469","6.7518","6.7179","","-0.05%"
"09/12/2019","6.7455","6.7757","6.8287","6.7319","","-0.45%"
"09/11/2019","6.7757","6.7555","6.7917","6.7478","","0.30%"
"09/10/2019","6.7553","6.7522","6.7649","6.7446","","0.06%"
"09/09/2019","6.7515","6.7669","6.7740","6.7392","","-0.22%"
"09/06/2019","6.7662","6.7608","6.7713","6.7479","","0.09%"
"09/05/2019","6.7602","6.7595","6.7704","6.7302","","0.03%"
"09/04/2019","6.7584","6.7949","6.7998","6.7570","","-0.54%"
"09/03/2019","6.7949","6.7961","6.8246","6.7919","","-0.03%"
"09/02/2019","6.7966","6.7859","6.8044","6.7797","","0.19%"
"08/30/2019","6.7835","6.7435","6.8016","6.7406","","0.60%"
"08/29/2019","6.7430","6.7308","6.7530","6.7215","","0.20%"
"08/28/2019","6.7298","6.7243","6.7350","6.7191","","0.10%"
"08/27/2019","6.7234","6.7168","6.7270","6.7081","","0.11%"
"08/26/2019","6.7162","6.6905","6.7219","6.6788","","0.37%"
"08/23/2019","6.6914","6.7292","6.7467","6.6859","","-0.56%"
"08/22/2019","6.7289","6.7263","6.7394","6.7092","","0.06%"
"08/21/2019","6.7246","6.7170","6.7290","6.7128","","0.13%"
"08/20/2019","6.7161","6.7308","6.7381","6.7124","","-0.22%"
"08/19/2019","6.7310","6.7206","6.7329","6.7109","","0.11%"
"08/16/2019","6.7233","6.7159","6.7403","6.7123","","0.13%"
"08/15/2019","6.7146","6.6967","6.7256","6.6844","","0.27%"
"08/14/2019","6.6962","6.6808","6.7021","6.6662","","0.25%"
"08/13/2019","6.6798","6.6562","6.6819","6.6464","","0.36%"
"08/12/2019","6.6558","6.6635","6.6869","6.6458","","-0.11%"
"08/09/2019","6.6628","6.6744","6.6751","6.6497","","-0.16%"
"08/08/2019","6.6737","6.6624","6.6764","6.6459","","0.17%"
"08/07/2019","6.6623","6.6653","6.6762","6.6380","","-0.03%"
"08/06/2019","6.6645","6.6622","6.6841","6.6344","","0.04%"
"08/05/2019","6.6619","6.7207","6.7242","6.6565","","-0.87%"
"08/02/2019","6.7206","6.7358","6.7455","6.7162","","-0.22%"
"08/01/2019","6.7353","6.7417","6.7711","6.7291","","-0.09%"
"07/31/2019","6.7415","6.6948","6.7525","6.6894","","0.71%"
"07/30/2019","6.6940","6.7003","6.7076","6.6907","","-0.09%"
"07/29/2019","6.6997","6.7111","6.7191","6.6957","","-0.16%"
"07/26/2019","6.7102","6.6985","6.7208","6.6957","","0.18%"
"07/25/2019","6.6980","6.7015","6.7242","6.6736","","-0.04%"
"07/24/2019","6.7010","6.6940","6.7099","6.6913","","0.12%"
"07/23/2019","6.6927","6.6599","6.6986","6.6593","","0.50%"
"07/22/2019","6.6597","6.6550","6.6634","6.6508","","0.12%"
"07/19/2019","6.6517","6.6207","6.6637","6.6173","","0.47%"
"07/18/2019","6.6208","6.6532","6.6643","6.6190","","-0.48%"
"07/17/2019","6.6525","6.6607","6.6678","6.6471","","-0.13%"
"07/16/2019","6.6609","6.6333","6.6663","6.6288","","0.42%"
"07/15/2019","6.6329","6.6247","6.6361","6.6161","","0.13%"
"07/12/2019","6.6242","6.6353","6.6447","6.6221","","-0.16%"
"07/11/2019","6.6349","6.6349","6.6409","6.6162","","0.03%"
"07/10/2019","6.6330","6.6596","6.6641","6.6269","","-0.40%"
"07/09/2019","6.6598","6.6535","6.6672","6.6503","","0.09%"
"07/08/2019","6.6537","6.6503","6.6583","6.6426","","0.11%"
"07/05/2019","6.6466","6.6138","6.6595","6.6114","","0.51%"
"07/04/2019","6.6127","6.6168","6.6210","6.6063","","-0.06%"
"07/03/2019","6.6168","6.6143","6.6243","6.5986","","0.04%"
"07/02/2019","6.6141","6.6137","6.6200","6.5937","","0.01%"
"07/01/2019","6.6136","6.5644","6.6166","6.5639","","0.76%"
"06/28/2019","6.5638","6.5652","6.5755","6.5506","","-0.01%"
"06/27/2019","6.5647","6.5656","6.5784","6.5576","","-0.01%"
"06/26/2019","6.5652","6.5681","6.5787","6.5532","","-0.03%"
"06/25/2019","6.5674","6.5512","6.5812","6.5420","","0.27%"
"06/24/2019","6.5499","6.5700","6.5711","6.5476","","-0.28%"
"06/21/2019","6.5680","6.6118","6.6177","6.5624","","-0.65%"
"06/20/2019","6.6113","6.6514","6.6521","6.5979","","-0.60%"
"06/19/2019","6.6510","6.6716","6.6758","6.6346","","-0.30%"
"06/18/2019","6.6710","6.6566","6.6785","6.6413","","0.23%"
"06/17/2019","6.6554","6.6600","6.6653","6.6395","","-0.10%"
"06/14/2019","6.6620","6.6222","6.6661","6.6146","","0.61%"
"06/13/2019","6.6219","6.6162","6.6268","6.6060","","0.10%"
"06/12/2019","6.6153","6.5936","6.6186","6.5835","","0.34%"
"06/11/2019","6.5932","6.6029","6.6086","6.5871","","-0.14%"
"06/10/2019","6.6023","6.6005","6.6147","6.5911","","0.23%"
"06/07/2019","6.5874","6.6226","6.6381","6.5805","","-0.53%"
"06/06/2019","6.6222","6.6561","6.6577","6.6033","","-0.50%"
"06/05/2019","6.6552","6.6379","6.6574","6.6063","","0.29%"
"06/04/2019","6.6362","6.6429","6.6517","6.6217","","-0.10%"
"06/03/2019","6.6427","6.6863","6.6915","6.6302","","-0.65%"
"05/31/2019","6.6864","6.7094","6.7132","6.6800","","-0.34%"
"05/30/2019","6.7089","6.7075","6.7186","6.7015","","0.02%"
"05/29/2019","6.7073","6.6894","6.7126","6.6823","","0.26%"
"05/28/2019","6.6898","6.6731","6.6912","6.6671","","0.27%"
"05/27/2019","6.6718","6.6695","6.6769","6.6587","","0.12%"
"05/24/2019","6.6641","6.6792","6.6820","6.6606","","-0.22%"
"05/23/2019","6.6788","6.6971","6.7235","6.6757","","-0.26%"
"05/22/2019","6.6960","6.6922","6.6998","6.6794","","0.06%"
"05/21/2019","6.6918","6.6891","6.7034","6.6757","","0.04%"
"05/20/2019","6.6889","6.6931","6.6980","6.6837","","-0.05%"
"05/17/2019","6.6923","6.6824","6.6955","6.6772","","0.15%"
"05/16/2019","6.6824","6.6657","6.6875","6.6527","","0.24%"
"05/15/2019","6.6661","6.6663","6.6810","6.6520","","0.00%"
"05/14/2019","6.6662","6.6546","6.6688","6.6413","","0.19%"
"05/13/2019","6.6536","6.6455","6.6554","6.6293","","0.12%"
"05/10/2019","6.6453","6.6577","6.6583","6.6342","","-0.18%"
"05/09/2019","6.6574","6.6703","6.6819","6.6359","","-0.20%"
"05/08/2019","6.6707","6.6712","6.6767","6.6575","","0.00%"
"05/07/2019","6.6705","6.6665","6.6864","6.6553","","0.06%"
"05/06/2019","6.6664","6.6872","6.6900","6.6604","","0.03%"
"05/03/2019","6.6642","6.6825","6.7049","6.6627","","-0.27%"
"05/02/2019","6.6825","6.6677","6.6844","6.6537","","0.22%"
"05/01/2019","6.6675","6.6577","6.6735","6.6272","","0.15%"
"04/30/2019","6.6577","6.6747","6.6816","6.6482","","-0.24%"
"04/29/2019","6.6735","6.6994","6.6999","6.6733","","-0.35%"
"04/26/2019","6.6968","6.7076","6.7184","6.6807","","-0.15%"
"04/25/2019","6.7067","6.6936","6.7155","6.6884","","0.19%"
"04/24/2019","6.6937","6.6510","6.7027","6.6491","","0.66%"
"04/23/2019","6.6497","6.6325","6.6713","6.6295","","0.27%"
"04/22/2019","6.6321","6.6409","6.6455","6.6295","","-0.11%"
"04/19/2019","6.6392","6.6482","6.6496","6.6374","","-0.12%"
"04/18/2019","6.6475","6.6098","6.6517","6.6047","","0.58%"
"04/17/2019","6.6090","6.6146","6.6189","6.5918","","-0.07%"
"04/16/2019","6.6139","6.6037","6.6154","6.5942","","0.15%"
"04/15/2019","6.6039","6.6064","6.6087","6.5926","","-0.03%"
"04/12/2019","6.6059","6.6334","6.6344","6.5913","","-0.41%"
"04/11/2019","6.6330","6.6225","6.6362","6.6133","","0.15%"
"04/10/2019","6.6228","6.6285","6.6482","6.6136","","-0.08%"
"04/09/2019","6.6282","6.6298","6.6339","6.6152","","-0.01%"
"04/08/2019","6.6287","6.6555","6.6582","6.6210","","-0.41%"
"04/05/2019","6.6557","6.6534","6.6606","6.6380","","0.04%"
"04/04/2019","6.6532","6.6456","6.6613","6.6361","","0.11%"
"04/03/2019","6.6457","6.6628","6.6659","6.6319","","-0.25%"
"04/02/2019","6.6623","6.6576","6.6758","6.6562","","0.09%"
"04/01/2019","6.6566","6.6543","6.6641","6.6345","","0.03%"
"03/29/2019","6.6545","6.6527","6.6597","6.6372","","0.04%"
"03/28/2019","6.6518","6.6404","6.6577","6.6295","","0.17%"
"03/27/2019","6.6405","6.6266","6.6418","6.6157","","0.22%"
"03/26/2019","6.6261","6.5980","6.6289","6.5905","","0.43%"
"03/25/2019","6.5978","6.6034","6.6113","6.5870","","-0.08%"
"03/22/2019","6.6031","6.5615","6.6195","6.5510","","0.65%"
"03/21/2019","6.5603","6.5385","6.5799","6.5242","","0.33%"
"03/20/2019","6.5384","6.5736","6.5834","6.5185","","-0.53%"
"03/19/2019","6.5735","6.5821","6.5849","6.5676","","-0.12%"
"03/18/2019","6.5813","6.5893","6.5937","6.5696","","-0.12%"
"03/15/2019","6.5889","6.6016","6.6048","6.5786","","-0.18%"
"03/14/2019","6.6011","6.5864","6.6081","6.5804","","0.23%"
"03/13/2019","6.5861","6.6088","6.6156","6.5798","","-0.33%"
"03/12/2019","6.6078","6.6348","6.6355","6.5980","","-0.39%"
"03/11/2019","6.6336","6.6387","6.6489","6.6264","","-0.10%"
"03/08/2019","6.6404","6.6644","6.6699","6.6331","","-0.35%"
"03/07/2019","6.6637","6.5982","6.6747","6.5905","","0.99%"
"03/06/2019","6.5986","6.5983","6.6107","6.5878","","0.02%"
"03/05/2019","6.5973","6.5803","6.6098","6.5788","","0.27%"
"03/04/2019","6.5794","6.5544","6.5976","6.5508","","0.21%"
"03/01/2019","6.5654","6.5615","6.5723","6.5399","","0.07%"
"02/28/2019","6.5611","6.5623","6.5683","6.5334","","-0.01%"
"02/27/2019","6.5616","6.5516","6.5673","6.5423","","0.16%"
"02/26/2019","6.5510","6.5690","6.5775","6.5434","","-0.28%"
"02/25/2019","6.5695","6.5836","6.5864","6.5634","","-0.20%"
"02/22/2019","6.5824","6.5830","6.5943","6.5706","","0.01%"
"02/21/2019","6.5820","6.5814","6.5912","6.5647","","0.02%"
"02/20/2019","6.5806","6.5788","6.5893","6.5617","","0.02%"
"02/19/2019","6.5794","6.5967","6.6183","6.5695","","-0.26%"
"02/18/2019","6.5968","6.6097","6.6125","6.5830","","-0.09%"
"02/15/2019","6.6027","6.6046","6.6420","6.5992","","-0.02%"
"02/14/2019","6.6038","6.6260","6.6335","6.5971","","-0.32%"
"02/13/2019","6.6249","6.5890","6.6273","6.5792","","0.56%"
"02/12/2019","6.5882","6.6183","6.6292","6.5804","","-0.45%"
"02/11/2019","6.6178","6.5892","6.6241","6.5869","","0.40%"
"02/08/2019","6.5912","6.5808","6.5935","6.5746","","0.16%"
"02/07/2019","6.5804","6.5696","6.5913","6.5651","","0.17%"
"02/06/2019","6.5690","6.5450","6.5711","6.5421","","0.37%"
"02/05/2019","6.5447","6.5269","6.5487","6.5248","","0.28%"
"02/04/2019","6.5265","6.5176","6.5352","6.5145","","0.16%"
"02/01/2019","6.5161","6.5222","6.5298","6.4983","","-0.08%"
"01/31/2019","6.5212","6.5030","6.5293","6.4827","","0.29%"
"01/30/2019","6.5022","6.5300","6.5449","6.4906","","-0.42%"
"01/29/2019","6.5295","6.5323","6.5420","6.5195","","-0.05%"
"01/28/2019","6.5326","6.5447","6.5550","6.5229","","-0.18%"
"01/25/2019","6.5446","6.6034","6.6075","6.5390","","-0.89%"
"01/24/2019","6.6032","6.5608","6.6133","6.5542","","0.66%"
"01/23/2019","6.5601","6.5729","6.5791","6.5523","","-0.19%"
"01/22/2019","6.5725","6.5692","6.5875","6.5643","","0.06%"
"01/21/2019","6.5688","6.5678","6.5749","6.5529","","0.00%"
"01/18/2019","6.5689","6.5543","6.5758","6.5421","","0.23%"
"01/17/2019","6.5540","6.5523","6.5659","6.5445","","0.03%"
"01/16/2019","6.5520","6.5398","6.5616","6.5332","","0.20%"
"01/15/2019","6.5391","6.5081","6.5584","6.4962","","0.48%"
"01/14/2019","6.5080","6.5086","6.5185","6.5007","","-0.01%"
"01/11/2019","6.5087","6.4911","6.5152","6.4677","","0.29%"
"01/10/2019","6.4900","6.4685","6.4997","6.4530","","0.34%"
"01/09/2019","6.4681","6.5264","6.5297","6.4614","","-0.88%"
"01/08/2019","6.5257","6.5079","6.5367","6.5018","","0.28%"
"01/07/2019","6.5074","6.5533","6.5545","6.5031","","-0.69%"
"01/04/2019","6.5523","6.5542","6.5821","6.5395","","-0.02%"
"01/03/2019","6.5534","6.5824","6.6027","6.5444","","-0.43%"
"01/02/2019","6.5817","6.5123","6.5940","6.4936","","1.07%"
"01/01/2019","6.5123","6.5111","6.5180","6.5103","","0.02%"
