date,ytm_green,ytm_conv,greenium,country,tenor,pair_id,sentiment,signaling_noise,vix,fx,cds,log_fx,log_vix,post,greenium_fd,sentiment_fd,signaling_noise_fd,log_vix_fd,log_fx_fd,cds_fd,post_stack,treated_unit,stack_id,sentiment_fd_z,signaling_noise_fd_z,log_vix_fd_z,cds_fd_z,log_fx_fd_z,sent_x_noise_stack,pair_stack,month_stack
2022-04-04,0.7584409999999999,0.787798,-0.029357000000000077,Denmark,10Y,Denmark_10Y,-0.073889816167626,0.3130907380998161,18.57,0.14752961657052654,14.03,-1.913726333049284,2.9215473753646144,1,-0.006920000000000148,0.0486667950222924,0.047068224503585776,-0.05551163292375527,-0.0067500811400385,-0.030000000000001137,1,1,B_Denmark,0.483853809178216,0.6983144220690005,-0.7446460069046189,-0.17140364655896997,-1.0115030489916081,0.3378820931221704,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-05,0.8486020000000001,0.877667,-0.029064999999999896,Denmark,10Y,Denmark_10Y,-0.0988349897261666,0.2756898361951661,21.03,0.1466404669032466,13.99,-1.9197714914456185,3.0459499897146083,1,0.000292000000000181,-0.024945173558540604,-0.03740090190464995,0.12440261434999389,-0.006045158396334571,-0.03999999999999915,1,1,B_Denmark,-0.22717268144500075,-0.5401215566397933,1.5993473904775155,-0.19052838229079733,-0.8903771803224987,0.1227008623281097,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-06,0.887853,0.918709,-0.030855999999999995,Denmark,10Y,Denmark_10Y,-0.1247691446960608,0.3219369534505624,22.1,0.14651155976206523,14.02,-1.9206509474122464,3.095577608523707,1,-0.001791000000000098,-0.025934154969894208,0.046247117255396264,0.04962761880909872,-0.0008794559666278623,0.02999999999999936,1,1,B_Denmark,-0.23672536690856333,0.6862758370643222,0.6251494128684886,-0.05665523216798221,-0.0027619066306741797,-0.16245889932953309,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-07,0.930704,0.949317,-0.01861299999999999,Denmark,10Y,Denmark_10Y,-0.0821337822240701,0.2479963057036891,21.55,0.14630363857149128,14.02,-1.9220711006467948,3.070375816549757,1,0.012243000000000004,0.042635362471990707,-0.07394064774687328,-0.025201791973950005,-0.0014201532345483603,0.0,1,1,B_Denmark,0.4255955068620314,-1.075845528558039,-0.3497575078634852,-0.1140294393634744,-0.0956691462520868,-0.4578750230319087,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-08,0.953444,0.973029,-0.019585000000000075,Denmark,10Y,Denmark_10Y,-0.1104544224699104,0.266712456024144,21.16,0.14626084158488248,13.99,-1.9223636651227776,3.052112606990099,1,-0.0009720000000000839,-0.0283206402458403,0.0187161503204549,-0.01826320955965821,-0.0002925644759828039,-0.02999999999999936,1,1,B_Denmark,-0.25977670330661956,0.28263321128301355,-0.2593589340276665,-0.1714036465589666,0.09808282033241054,-0.07342152387206453,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-11,1.05186,1.077715,-0.02585499999999996,Denmark,10Y,Denmark_10Y,-0.1559572722175501,0.1777382769295764,24.37,0.14635074419353422,14.02,-1.9217491808313136,3.193352867637115,1,-0.006269999999999887,-0.0455028497476397,-0.08897417909456762,0.14124026064701622,0.0006144842914639348,0.02999999999999936,1,1,B_Denmark,-0.425741645676037,-1.2962582035755459,1.8187148521751122,-0.05665523216798221,0.253939715096436,0.5518711008113163,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-12,1.0392109999999999,1.0689410000000001,-0.029730000000000256,Denmark,10Y,Denmark_10Y,-0.1118393813502199,0.2987453039418367,24.26,0.14561127613722405,14.06,-1.92681470022092,3.1888289035159043,1,-0.003875000000000295,0.0441178908673302,0.1210070270122603,-0.0045239641212107,-0.00506551938960631,0.040000000000000924,1,1,B_Denmark,0.43991541954076907,1.7823610689686022,-0.08035865427921283,-0.037530496436148086,-0.7220472083760383,0.7840881174284563,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-13,1.032049,1.0596610000000002,-0.027612000000000192,Denmark,10Y,Denmark_10Y,0.0168469904796224,0.4021887057933967,21.82,0.14646220542788932,14.04,-1.9209878672358407,3.0828269804049246,1,0.0021180000000000643,0.1286863718298423,0.10344340185156004,-0.10600192311097967,0.005826832985079244,-0.02000000000000135,1,1,B_Denmark,1.2567721263422222,1.5248536666729693,-1.402453315798215,-0.15227891082713926,1.1495701497212305,1.9163935850253218,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-14,1.020516,1.0409769999999998,-0.02046099999999984,Denmark,10Y,Denmark_10Y,-0.127801959060202,0.2328854429482979,22.7,0.1455731213788686,14.0,-1.9270767661756847,3.122364924487357,1,0.0071510000000003515,-0.1446489495398244,-0.1693032628450988,0.039537944082432386,-0.00608889893984399,-0.03999999999999915,1,1,B_Denmark,-1.3834052532836167,-2.4739953447479945,0.49369717215153003,-0.19052838229079733,-0.8978930554676231,3.422538156523588,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-15,1.020516,1.0409769999999998,-0.02046099999999984,Denmark,10Y,Denmark_10Y,-0.215694564530758,0.3120642645749804,22.7,0.1453657402023491,14.02,-1.9285023661145497,3.122364924487357,1,0.0,-0.087892605470556,0.07917882162668247,0.0,-0.0014255999388650409,0.019999999999999574,1,1,B_Denmark,-0.8351891829599194,1.1691008557166527,-0.021418674867928193,-0.07577996789981294,-0.09660504567884556,-0.9764203884837338,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-18,1.020516,1.0409769999999998,-0.02046099999999984,Denmark,10Y,Denmark_10Y,-0.0732877530095046,0.4775626929359497,22.17,0.14496325181566475,14.02,-1.9312750044358666,3.09874002362822,1,0.0,0.1424068115212534,0.16549842836096934,-0.023624900859136932,-0.0027726383213169115,0.0,1,1,B_Denmark,1.3892994350349512,2.434667473880611,-0.3292131517742846,-0.1140294393634744,-0.3280647278389143,3.3824821459603047,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-19,1.157575,1.187087,-0.029511999999999983,Denmark,10Y,Denmark_10Y,-0.1749738904942762,0.3271492712636745,21.37,0.14502001276176113,13.99,-1.9308835270386866,3.0619880693310564,1,-0.009051000000000142,-0.1016861374847716,-0.15041342167227523,-0.036751954297163714,0.00039147739718004004,-0.02999999999999936,1,1,B_Denmark,-0.9684224988248125,-2.1970437538500622,-0.500237553966288,-0.1714036465589666,0.2156207588269782,2.1276666021309234,Denmark_10Y_B_Denmark,2022-04_B_Denmark
2022-04-20,1.1426340000000001,1.170617,-0.02798299999999987,Denmark,10Y,Denmark_10Y,-0.10509830126365,0.2807316509904003,20.32,0.1458895616018674,14.03,-1.924905370893818,3.011605622710281,1,0.0015290000000001136,0.0698755892306262,-0.046417620273274174,-0.0503824466207754,0.005978156144868629,0.03999999999999915,1,1,B_Denmark,0.6887119974189269,-0.6723193064261572,-0.6778209554686735,-0.037530496436151486,1.175571792231636,-0.4630343724320663,Denmark_10Y_B_Denmark,2022-04_B_Denmark
