date,country,tenor,pair_id,greenium,ytm_green,ytm_conv,sentiment,signaling_noise,vix,cds,fx,post
2023-11-08,Denmark,10Y,Denmark_10Y,-0.012857999999999592,2.7371860000000003,2.750044,-0.0013833523340834,0.3063048272229753,14.45,21.0,0.14360182087108864,1
2023-11-09,Denmark,10Y,Denmark_10Y,-0.011326999999999643,2.810766,2.8220929999999997,-0.033855947080286,0.3132364039259816,15.29,21.01,0.14305128388527288,1
2023-11-10,Denmark,10Y,Denmark_10Y,-0.011539999999999662,2.866781,2.8783209999999997,0.0121083455060467,0.2726744292912471,14.17,20.01,0.14330343068413057,1
2023-11-13,Denmark,10Y,Denmark_10Y,-0.009475000000000122,2.906733,2.916208,0.029720259446863,0.3086734138314631,14.76,20.0,0.14346378973946977,1
2023-11-14,Denmark,10Y,Denmark_10Y,0.009447999999999901,2.716597,2.7071490000000002,-0.1112113441879269,0.3064155663124786,14.16,20.01,0.14585977041672135,1
2023-11-15,Denmark,10Y,Denmark_10Y,-0.014334000000000291,2.745612,2.7599460000000002,-0.1693009611455802,0.3423868773107475,14.18,20.01,0.14543339150668994,1
2023-11-16,Denmark,10Y,Denmark_10Y,-0.018401000000000334,2.6784999999999997,2.696901,-0.1977954204832112,0.3033555889652916,14.32,20.01,0.14552227946098548,1
2023-11-17,Denmark,10Y,Denmark_10Y,-0.057560000000000056,2.662433,2.719993,-0.1060534089417107,0.3014781876261633,13.8,19.51,0.14637002341920374,1
2023-11-20,Denmark,10Y,Denmark_10Y,-0.024359999999999715,2.70568,2.73004,0.0908675722305886,0.1978848872797861,13.41,18.51,0.1467545237081933,1
2023-11-21,Denmark,10Y,Denmark_10Y,-0.01726599999999978,2.652854,2.67012,0.0225748050276195,0.3001427353587074,13.35,18.51,0.1463828790584653,1
2023-11-22,Denmark,10Y,Denmark_10Y,-0.018356999999999957,2.733581,2.751938,0.0042885841923202,0.2401237299769665,12.85,19.01,0.14608136732159813,1
2023-11-23,Denmark,10Y,Denmark_10Y,-0.012440999999999924,2.743338,2.755779,0.0025030200910854,0.2734692109081939,12.8,19.01,0.14628651677174914,1
2023-11-24,Denmark,10Y,Denmark_10Y,-0.01841899999999974,2.770918,2.7893369999999997,0.0351100670556939,0.2362280496288499,12.46,19.0,0.14676098505973173,1
2023-11-27,Denmark,10Y,Denmark_10Y,-0.019452000000000247,2.708614,2.728066,-0.0658695110251632,0.2361875006578371,12.69,19.0,0.1469270213484962,1
2023-11-28,Denmark,10Y,Denmark_10Y,-0.015382999999999925,2.6466130000000003,2.6619960000000003,0.0297527664658527,0.3681028291835362,12.69,19.0,0.1474708745022858,1
2023-11-29,Denmark,10Y,Denmark_10Y,-0.009392000000000067,2.574383,2.583775,0.0060916907214348,0.2050999117089915,12.98,19.01,0.1471475448432143,1
2023-11-30,Denmark,10Y,Denmark_10Y,-0.01532,2.578603,2.593923,0.0868665732662493,0.3161489246251838,12.92,19.01,0.1460429658405503,1
2023-12-01,Denmark,10Y,Denmark_10Y,-0.01253800000000016,2.479165,2.4917030000000002,0.0056675539437844,0.3301982822696352,12.63,19.01,0.14601737606775206,1
2023-12-04,Denmark,10Y,Denmark_10Y,-0.04752699999999965,2.458088,2.5056149999999997,0.0417101237279907,0.3507062575542094,13.08,19.96,0.14535940111926737,1
2023-12-05,Denmark,10Y,Denmark_10Y,-0.046399999999999775,2.367988,2.4143879999999998,0.0493150762895842,0.3254594690614841,12.85,18.01,0.14483307987544355,1
2023-12-06,Denmark,10Y,Denmark_10Y,-0.012335000000000207,2.344988,2.357323,-0.0157102105104267,0.2336187397964793,12.97,17.5,0.1443918216472219,1
2023-12-07,Denmark,10Y,Denmark_10Y,-0.013349999999999529,2.3278100000000004,2.34116,0.048629673938273,0.2464529933127736,13.06,17.51,0.1447995250575578,1
2023-12-08,Denmark,10Y,Denmark_10Y,-0.009376999999999747,2.4162730000000003,2.42565,0.0269353296281417,0.2801836594200887,12.35,17.5,0.1443876519680037,1
2023-12-11,Denmark,10Y,Denmark_10Y,-0.009402000000000132,2.449369,2.458771,-0.0871729245332083,0.2177703127082828,12.63,17.51,0.14440850277264325,1
2023-12-12,Denmark,10Y,Denmark_10Y,-0.014528000000000318,2.398434,2.4129620000000003,-0.1021201584534856,0.245255172091947,12.07,17.51,0.14477436914568645,1
2023-12-13,Denmark,10Y,Denmark_10Y,-0.001478999999999786,2.339544,2.341023,-0.0665027688866773,0.2591354029687134,12.19,17.01,0.14586615321780735,1
2023-12-14,Denmark,10Y,Denmark_10Y,0.0015119999999999578,2.232021,2.230509,-0.06578720144281,0.2851658324145106,12.48,17.02,0.14745782706146043,1
2023-12-15,Denmark,10Y,Denmark_10Y,0.008532999999999902,2.161675,2.153142,-0.0621043861007373,0.3785059693910242,12.28,17.0,0.146181733130628,1
2023-12-18,Denmark,10Y,Denmark_10Y,-0.009411000000000058,2.1974169999999997,2.206828,-0.1037629861764042,0.2483574610325368,12.56,17.01,0.14655235582911996,1
2023-12-19,Denmark,10Y,Denmark_10Y,0.007638999999999729,2.1877389999999997,2.1801,-0.0876501200672152,0.2977427263801782,12.53,17.01,0.14729709824716453,1
2023-12-20,Denmark,10Y,Denmark_10Y,-0.007322000000000273,2.094601,2.101923,-0.129866189932332,0.2312443707168716,13.67,17.02,0.14676960108022427,1
2023-12-21,Denmark,10Y,Denmark_10Y,0.020627999999999425,2.0675939999999997,2.0469660000000003,-0.0397154449128584,0.3286216253759709,13.65,17.01,0.1476690441382773,1
2023-12-22,Denmark,10Y,Denmark_10Y,-0.017894999999999772,2.0731960000000003,2.091091,0.0242247424977448,0.3170261866093277,13.03,17.01,0.14774540511790085,1
2023-12-25,Denmark,10Y,Denmark_10Y,-0.01788500000000015,2.066494,2.084379,-0.1047534143083489,0.405106637887247,13.03,17.01,0.1476516012816159,1
2023-12-26,Denmark,10Y,Denmark_10Y,-0.01788500000000015,2.066494,2.084379,-0.1064939079543166,0.2377964553463304,12.99,17.01,0.14814375870344582,1
2023-12-27,Denmark,10Y,Denmark_10Y,0.03681200000000007,2.036207,1.999395,-0.0559119098421638,0.2736608174871938,12.43,17.01,0.14898023032343607,1
2023-12-28,Denmark,10Y,Denmark_10Y,-0.056095999999999924,1.98926,2.045356,-0.1473244682035162,0.2799109634014096,12.47,17.01,0.14840758659582678,1
2023-12-29,Denmark,10Y,Denmark_10Y,-0.014164000000000065,2.126239,2.140403,-0.0411077605098256,0.2476139593367484,12.45,17.01,0.14805602439963284,1
2024-01-01,Denmark,10Y,Denmark_10Y,-0.014310000000000045,2.1185739999999997,2.132884,-0.1320633439946568,0.3285759144336911,12.45,17.01,0.14817449027975343,1
2024-01-02,Denmark,10Y,Denmark_10Y,-0.00651700000000055,2.1835769999999997,2.190094,-0.110536796343483,0.2488402550504477,13.2,17.01,0.14678037252858547,1
2024-01-03,Denmark,10Y,Denmark_10Y,-0.013436000000000003,2.116501,2.129937,-0.0484604022107212,0.2412226572681162,14.04,17.01,0.14646435057706952,1
2024-01-04,Denmark,10Y,Denmark_10Y,-0.010550999999999533,2.1956170000000004,2.206168,-0.0486103222579174,0.2576015062837973,14.13,17.01,0.14678252700798497,1
2024-01-05,Denmark,10Y,Denmark_10Y,-0.013376000000000055,2.234629,2.248005,-0.0009814326107541,0.3243492093538093,13.35,17.01,0.14673083695269398,1
2024-01-08,Denmark,10Y,Denmark_10Y,0.02861400000000014,2.2335570000000002,2.204943,0.0415794698012461,0.4219498490164303,13.08,17.01,0.14685581695890973,1
2024-01-09,Denmark,10Y,Denmark_10Y,-0.010469000000000062,2.280049,2.290518,0.0916061927498229,0.363905351286759,12.76,17.01,0.1465931746217896,1
2024-01-10,Denmark,10Y,Denmark_10Y,-0.00527100000000047,2.287304,2.2925750000000003,-0.0998285950057874,0.3870685953439619,12.69,16.01,0.1471475448432143,1
2024-01-11,Denmark,10Y,Denmark_10Y,-0.013450000000000628,2.2831219999999997,2.2965720000000003,-0.1011986190350438,0.3491035259411342,12.44,16.02,0.1471518754506526,1
2024-01-12,Denmark,10Y,Denmark_10Y,-0.003454999999999764,2.216254,2.219709,-0.0046822035499903,0.4090104391520816,12.7,16.01,0.14685797365367953,1
2024-01-15,Denmark,10Y,Denmark_10Y,-0.0023729999999995144,2.28833,2.2907029999999997,0.0963165870335454,0.2886459191887693,13.25,16.01,0.1468256298819522,1
2024-01-16,Denmark,10Y,Denmark_10Y,-0.006288000000000515,2.3100899999999998,2.3163780000000003,-0.0612243807698665,0.3321390941489533,13.84,16.0,0.14584062536460157,1
2024-01-17,Denmark,10Y,Denmark_10Y,-0.003226999999999869,2.344862,2.348089,0.0451895651983303,0.2805764566102908,14.79,15.51,0.14592149423610098,1
2024-01-18,Denmark,10Y,Denmark_10Y,-0.007422999999999735,2.372754,2.3801769999999998,0.0823102730498104,0.2223296676429648,14.13,15.52,0.1458810485929773,1
2024-01-19,Denmark,10Y,Denmark_10Y,-0.00726099999999974,2.3564350000000003,2.363696,-0.0565844856174594,0.329546115507393,13.3,15.51,0.1461475505670525,1
2024-01-22,Denmark,10Y,Denmark_10Y,0.029725,2.3161110000000003,2.2863860000000003,-0.0888428974592288,0.2829588400411266,13.19,15.51,0.14592575297688534,1
2024-01-23,Denmark,10Y,Denmark_10Y,-0.0053840000000002775,2.3812759999999997,2.38666,-0.0359805206584016,0.3016136980127908,12.55,14.51,0.145602795573675,1
2024-01-24,Denmark,10Y,Denmark_10Y,-0.011575000000000557,2.3412569999999997,2.3528320000000003,-0.087904169138102,0.3138954588525519,13.14,14.52,0.14600884813619705,1
2024-01-25,Denmark,10Y,Denmark_10Y,-0.009435000000000304,2.281647,2.2910820000000003,-0.1017368587537972,0.3437214108748271,13.45,14.52,0.1455138092604988,1
2024-01-26,Denmark,10Y,Denmark_10Y,-0.009451999999999572,2.304253,2.3137049999999997,-0.1265025092913219,0.3209941781603222,13.26,14.52,0.14562611950079365,1
2024-01-29,Denmark,10Y,Denmark_10Y,-0.009460000000000246,2.311512,2.3209720000000003,0.0256558041044364,0.1977793754030292,13.6,14.02,0.14533193814672712,1
2024-01-30,Denmark,10Y,Denmark_10Y,-0.01151800000000014,2.323969,2.335487,-0.0353664376581066,0.3923738487678407,13.31,14.01,0.14550745725718445,1
2024-01-31,Denmark,10Y,Denmark_10Y,-0.010476999999999848,2.225644,2.236121,0.0691949585388787,0.3077893269200853,14.35,13.52,0.14514841425357428,1
2024-02-01,Denmark,10Y,Denmark_10Y,-0.012512000000000079,2.189174,2.201686,-0.0371408163371863,0.3369625986943199,13.88,13.51,0.14586402555537728,1
2024-02-02,Denmark,10Y,Denmark_10Y,-0.011335000000000317,2.270114,2.2814490000000003,-0.0411753921121631,0.3349830125536552,13.85,13.5,0.14475760339311822,1
2024-02-05,Denmark,10Y,Denmark_10Y,-0.007944000000000173,2.3820319999999997,2.389976,-0.1967394418821787,0.2734771779336061,13.67,13.5,0.14406730824641273,1
2024-02-06,Denmark,10Y,Denmark_10Y,-0.017918000000000323,2.3695839999999997,2.387502,-0.0150521019757018,0.2646831125222936,13.06,13.52,0.14418155341205646,1
2024-02-07,Denmark,10Y,Denmark_10Y,-0.0045280000000000875,2.31067,2.315198,-0.0104682098616473,0.2818636644399444,12.83,13.51,0.14447317855440137,1
2024-02-08,Denmark,10Y,Denmark_10Y,-0.005425999999999931,2.406774,2.4122,-0.0872720672025943,0.3529809559263072,12.79,13.52,0.14459852220310307,1
2024-02-09,Denmark,10Y,Denmark_10Y,-0.004469000000000278,2.3855589999999998,2.390028,-0.0650685946215997,0.2473566728432455,12.93,13.51,0.14467592592592593,1
2024-02-12,Denmark,10Y,Denmark_10Y,-0.003359000000000112,2.376734,2.380093,-0.0218425756455971,0.4183985523136083,13.93,13.51,0.14454417992859517,1
2024-02-13,Denmark,10Y,Denmark_10Y,-0.008462999999999887,2.421616,2.430079,-0.1280026313731823,0.2451822464421593,15.85,13.51,0.14368022529059324,1
2024-02-14,Denmark,10Y,Denmark_10Y,-0.018135000000000012,2.3297429999999997,2.3478779999999997,0.0516530956799982,0.3460971579317619,14.38,13.52,0.14391181084231583,1
2024-02-15,Denmark,10Y,Denmark_10Y,-0.01966599999999996,2.329471,2.349137,-0.0345908182519549,0.3291008502562036,14.01,13.52,0.14452120126022486,1
2024-02-16,Denmark,10Y,Denmark_10Y,-0.012417999999999818,2.366283,2.378701,0.213518362198472,0.2090146704848927,14.24,13.51,0.1445776164934145,1
2024-02-19,Denmark,10Y,Denmark_10Y,-0.007350999999999885,2.395112,2.402463,0.0221954532935058,0.3139259605741407,14.71,13.01,0.1446194339595355,1
2024-02-20,Denmark,10Y,Denmark_10Y,-0.01143499999999964,2.320107,2.331542,0.0441121227386699,0.2595092484875781,15.42,13.02,0.14500319007018156,1
2024-02-21,Denmark,10Y,Denmark_10Y,-0.007543000000000077,2.4362329999999996,2.4437759999999997,-0.0151296855055538,0.2857098113468229,15.34,13.0,0.14514841425357428,1
2024-02-22,Denmark,10Y,Denmark_10Y,-0.013437000000000587,2.4072329999999997,2.4206700000000003,-0.0679207606537644,0.3288436649226333,14.54,12.5,0.14520532032293662,1
2024-02-23,Denmark,10Y,Denmark_10Y,-0.014454000000000189,2.309231,2.3236850000000002,-0.2427276797382575,0.3987697115895183,13.75,12.5,0.14519267067398436,1
2024-02-26,Denmark,10Y,Denmark_10Y,-0.01631899999999975,2.404974,2.421293,-0.1992257488759659,0.3677561512040845,13.74,12.51,0.1455646452589595,1
2024-02-27,Denmark,10Y,Denmark_10Y,-0.012340000000000018,2.417981,2.430321,-0.1521792003463328,0.2760776027410675,13.43,12.51,0.14549263807251353,1
2024-02-28,Denmark,10Y,Denmark_10Y,-0.013491000000000142,2.439813,2.453304,-0.0141630528573494,0.272409748240684,13.84,12.02,0.1454249316502821,1
2024-02-29,Denmark,10Y,Denmark_10Y,-0.013406000000000251,2.3455139999999997,2.35892,-0.0366741435495268,0.2922767035290115,13.4,11.51,0.14498426920679106,1
2024-03-01,Denmark,10Y,Denmark_10Y,-0.01346299999999978,2.399622,2.4130849999999997,-0.1062233977977732,0.2045487561413841,13.11,11.51,0.1454312764503134,1
2024-03-04,Denmark,10Y,Denmark_10Y,-0.009467000000000336,2.3990479999999996,2.408515,-0.084605309683853,0.243242725156184,13.49,11.51,0.14566005855534353,1
2024-03-05,Denmark,10Y,Denmark_10Y,-0.013360999999999734,2.286276,2.2996369999999997,0.0279717085118849,0.2263090456144551,14.46,11.51,0.14567066775434098,1
2024-03-06,Denmark,10Y,Denmark_10Y,-0.02043100000000031,2.2773399999999997,2.297771,0.0181608759388101,0.2647253751008257,14.5,11.51,0.14621806962904477,1
2024-03-07,Denmark,10Y,Denmark_10Y,-0.019312999999999914,2.219202,2.238515,0.0749271561335017,0.306526015669443,14.44,11.51,0.14689033167836893,1
2024-03-08,Denmark,10Y,Denmark_10Y,-0.019447999999999688,2.1999880000000003,2.219436,-0.0775290382844656,0.2878676283930166,14.74,11.01,0.14676960108022427,1
2024-03-11,Denmark,10Y,Denmark_10Y,-0.02544999999999975,2.2001530000000002,2.225603,-0.0545065480830867,0.3367905523690111,15.22,11.01,0.14655020810129551,1
2024-03-12,Denmark,10Y,Denmark_10Y,0.024554999999999882,2.303023,2.278468,-0.0745178468176069,0.3062387444010557,13.84,11.01,0.14656524351815212,1
2024-03-13,Denmark,10Y,Denmark_10Y,0.011519000000000279,2.335156,2.3236369999999997,-0.0163263763901888,0.4293938273403709,13.75,11.01,0.14683209749651274,1
2024-03-14,Denmark,10Y,Denmark_10Y,-0.020361000000000296,2.3572439999999997,2.377605,-0.083389410647443,0.3320563503680379,14.4,11.01,0.14597261553732518,1
2024-03-15,Denmark,10Y,Denmark_10Y,-0.032490999999999826,2.336209,2.3687,0.0246561163452983,0.2841957330478025,14.41,11.01,0.1460301698330875,1
2024-03-18,Denmark,10Y,Denmark_10Y,-0.03136399999999995,2.3295529999999998,2.3609169999999997,0.1151699991461095,0.3349885864800346,14.33,11.0,0.14581935897809792,1
2024-03-19,Denmark,10Y,Denmark_10Y,-0.037802999999999365,2.3385420000000003,2.3763449999999997,0.0172332516499958,0.3147515469656712,13.82,10.52,0.145706750593755,1
2024-03-20,Denmark,10Y,Denmark_10Y,-0.03802600000000034,2.3338929999999998,2.371919,0.0293764370315719,0.322777181179289,13.04,11.84,0.14646220542788932,1
2024-03-21,Denmark,10Y,Denmark_10Y,-0.03029700000000002,2.265711,2.296008,0.0598872279470409,0.3521797944772061,12.92,11.52,0.14563036101766497,1
2024-03-22,Denmark,10Y,Denmark_10Y,-0.030574000000000545,2.2446099999999998,2.2751840000000003,0.0397557630599853,0.3462558284304273,13.06,11.53,0.1449296366614009,1
2024-03-25,Denmark,10Y,Denmark_10Y,-0.013592999999999744,2.2965280000000003,2.310121,0.0527567133280534,0.3370283533297672,13.19,11.52,0.14531504301325274,1
2024-03-26,Denmark,10Y,Denmark_10Y,-0.025186000000000153,2.307912,2.333098,-0.061194908395799,0.3162208242673364,13.24,11.53,0.14520742881205803,1
2024-03-27,Denmark,10Y,Denmark_10Y,-0.022459999999999702,2.210465,2.232925,-0.223532112756699,0.2589569416821959,12.78,11.52,0.14521586338091572,1
2024-03-28,Denmark,10Y,Denmark_10Y,-0.007525000000000226,2.195562,2.203087,-0.1547421178224635,0.2760918071409016,13.01,11.51,0.14466755396099762,1
2024-03-29,Denmark,10Y,Denmark_10Y,0.0016769999999999285,2.234126,2.232449,-0.0855386177647893,0.30167559189904,13.01,11.53,0.1447178002894356,1
2024-04-01,Denmark,10Y,Denmark_10Y,-0.004520999999999553,2.2279280000000004,2.232449,-0.0234562048760272,0.2417551120824033,13.65,11.53,0.1440465558468497,1
2024-04-02,Denmark,10Y,Denmark_10Y,-0.02040600000000037,2.316477,2.3368830000000003,-0.1192221176128018,0.3872850381844025,14.61,11.53,0.14440850277264325,1
2024-04-03,Denmark,10Y,Denmark_10Y,-0.027867999999999782,2.317087,2.3449549999999997,0.059329859453307,0.2954630335910431,14.33,11.52,0.1452854859799506,1
2024-04-04,Denmark,10Y,Denmark_10Y,-0.026021000000000072,2.30063,2.326651,-0.1988244590699225,0.3302970876054386,16.35,11.52,0.14530659691950015,1
2024-04-05,Denmark,10Y,Denmark_10Y,-0.024373999999999896,2.2741160000000002,2.29849,-0.057904195113689,0.3586470610955179,16.03,11.52,0.14530870835089146,1
2024-04-08,Denmark,10Y,Denmark_10Y,-0.014335999999999682,2.3116060000000003,2.325942,0.0484860224371248,0.3213686444509324,15.19,11.51,0.14559855566232782,1
2024-04-09,Denmark,10Y,Denmark_10Y,-0.023387999999999742,2.2513370000000004,2.274725,-0.0227278810360341,0.2571351680362504,14.98,11.02,0.1455646452589595,1
2024-04-10,Denmark,10Y,Denmark_10Y,-0.021498999999999935,2.320768,2.342267,0.0861431270033425,0.2629791788075665,15.8,10.52,0.1440154384550024,1
2024-04-11,Denmark,10Y,Denmark_10Y,-0.033832000000000306,2.374929,2.408761,0.0056243316374714,0.3585514557710807,14.91,10.52,0.1438041962064453,1
2024-04-12,Denmark,10Y,Denmark_10Y,-0.025483000000000366,2.240118,2.265601,-0.0305475829142862,0.3955846832054382,17.31,10.52,0.14267166968655035,1
2024-04-15,Denmark,10Y,Denmark_10Y,-0.07143700000000042,2.283498,2.3549350000000002,-0.0034324571731627,0.311327896659123,19.23,10.51,0.14241768257946907,1
2024-04-16,Denmark,10Y,Denmark_10Y,-0.023487999999999953,2.368007,2.391495,-0.0808631420832346,0.2395893309022435,18.4,10.52,0.14232646845333827,1
2024-04-17,Denmark,10Y,Denmark_10Y,-0.019302999999999848,2.336067,2.3553699999999997,0.0048864212865264,0.3270048948986768,18.21,10.51,0.14305537673633462,1
2024-04-18,Denmark,10Y,Denmark_10Y,-0.021320000000000228,2.411491,2.432811,0.0111518549154115,0.2790721332107495,18.0,10.52,0.14265742246569088,1
2024-04-19,Denmark,10Y,Denmark_10Y,-0.020756999999999692,2.462962,2.483719,-0.0313831049539839,0.3506142309983947,18.71,10.54,0.14281429856757258,1
2024-04-22,Denmark,10Y,Denmark_10Y,-0.02445699999999995,2.429347,2.453804,-0.1061135306047129,0.2544271648817088,16.94,10.51,0.14281633818908884,1
2024-04-23,Denmark,10Y,Denmark_10Y,-0.024229000000000056,2.4304759999999996,2.4547049999999997,-0.0877534343647258,0.3034417788707848,15.69,10.52,0.14346584795489434,1
2024-04-24,Denmark,10Y,Denmark_10Y,-0.026824999999999655,2.5309660000000003,2.557791,-0.018480863296944,0.2999308498326841,15.97,10.51,0.14345967348578315,1
2024-04-25,Denmark,10Y,Denmark_10Y,-0.028822000000000347,2.5368269999999997,2.565649,0.07185122018656,0.2959241434222417,15.37,10.5,0.14389110321308834,1
2024-04-26,Denmark,10Y,Denmark_10Y,-0.021183000000000174,2.496629,2.517812,-0.0912330255947213,0.3013813512056345,15.03,10.52,0.14341852393655163,1
2024-04-29,Denmark,10Y,Denmark_10Y,-0.023435000000000095,2.466781,2.490216,-0.0399743677240508,0.2208055403650587,14.67,10.52,0.14376491560999455,1
2024-04-30,Denmark,10Y,Denmark_10Y,-0.026434999999999764,2.488799,2.515234,-0.0204463620045883,0.2777532547852337,15.65,10.49,0.1430042329252946,1
2024-05-01,Denmark,10Y,Denmark_10Y,0.006083999999999978,2.515351,2.509267,-0.0409062291538158,0.2114232919385065,15.39,10.55,0.14364101238185525,1
2024-05-02,Denmark,10Y,Denmark_10Y,-0.014508999999999883,2.518087,2.532596,-0.0347740681460402,0.2598331854581764,14.68,10.53,0.14384142920844062,1
2024-05-03,Denmark,10Y,Denmark_10Y,-0.027171000000000056,2.42842,2.455591,-0.1172388012493698,0.253124198319143,13.49,10.02,0.144327218670169,1
2024-05-06,Denmark,10Y,Denmark_10Y,-0.03312800000000049,2.3463909999999997,2.379519,-0.0215606649388849,0.2859062731308304,13.49,10.02,0.1443876519680037,1
2024-05-07,Denmark,10Y,Denmark_10Y,-0.03100800000000037,2.3675759999999997,2.398584,-0.0744338765311126,0.2390866900966342,13.23,10.02,0.1442002653284882,1
2024-05-08,Denmark,10Y,Denmark_10Y,-0.021565999999999974,2.370566,2.392132,-0.0615313324871881,0.3250358429275986,13.0,10.01,0.14413375612568463,1
2024-05-09,Denmark,10Y,Denmark_10Y,-0.03946999999999967,2.356739,2.396209,-0.0590819839255097,0.2562308757732646,12.69,10.01,0.1445567168278474,1
2024-05-10,Denmark,10Y,Denmark_10Y,-0.05699300000000029,2.3699149999999998,2.426908,-0.0389808009821351,0.2981775348210649,12.55,10.02,0.1444064174211902,1
2024-05-13,Denmark,10Y,Denmark_10Y,-0.020361999999999547,2.4324950000000003,2.452857,0.0070890204765327,0.3199771201414439,13.6,10.02,0.1446361677201001,1
2024-05-14,Denmark,10Y,Denmark_10Y,0.002726000000000006,2.430612,2.427886,-0.0012771510791536,0.2936947249710439,13.42,10.02,0.14501370379500864,1
2024-05-15,Denmark,10Y,Denmark_10Y,-0.027724999999999778,2.339024,2.366749,0.0320403015054747,0.3362210114069384,12.45,6.26,0.1458895616018674,1
2024-05-16,Denmark,10Y,Denmark_10Y,-0.0237750000000001,2.30042,2.324195,-0.0354232452221418,0.295965074206804,12.42,10.03,0.14566642388929352,1
2024-05-17,Denmark,10Y,Denmark_10Y,-0.02677200000000024,2.411765,2.438537,-0.0148725587752742,0.2570599118058209,11.99,10.02,0.14569401343298805,1
2024-05-20,Denmark,10Y,Denmark_10Y,0.000592000000000148,2.405546,2.404954,0.0680484291514561,0.3886054085676846,12.15,10.02,0.14552863275849523,1
2024-05-21,Denmark,10Y,Denmark_10Y,-0.020925000000000082,2.444146,2.465071,0.0641633281032275,0.270813806162948,11.86,10.09,0.14549687181725593,1
2024-05-22,Denmark,10Y,Denmark_10Y,-0.028973000000000138,2.435203,2.464176,0.0230711918766656,0.2812642533525629,12.29,9.01,0.14505787809335927,1
2024-05-23,Denmark,10Y,Denmark_10Y,-0.02709299999999981,2.547351,2.5744439999999997,-0.0330132333195537,0.4003260990528229,12.77,9.01,0.14494854326714016,1
2024-05-24,Denmark,10Y,Denmark_10Y,-0.049662000000000095,2.489061,2.538723,0.0543644295566617,0.3833001802312732,11.93,8.52,0.1453741931732279,1
2024-05-27,Denmark,10Y,Denmark_10Y,-0.04970300000000005,2.4535489999999998,2.503252,0.0570208206131447,0.2562499671465078,12.36,8.51,0.14556040756914118,1
2024-05-28,Denmark,10Y,Denmark_10Y,-0.02134400000000003,2.470776,2.49212,0.0179443559076211,0.3125149542043126,12.92,8.51,0.1455159267181793,1
2024-05-29,Denmark,10Y,Denmark_10Y,-0.030952999999999786,2.5868260000000003,2.617779,-0.0147977049774876,0.2878567817277048,14.28,8.5,0.14480371855949262,1
2024-05-30,Denmark,10Y,Denmark_10Y,-0.026634000000000047,2.538544,2.565178,-0.0607232844995147,0.3127486840647993,14.47,12.82,0.14524750174297002,1
2024-05-31,Denmark,10Y,Denmark_10Y,-0.027407999999999433,2.5662190000000002,2.5936269999999997,0.0332862008478947,0.2845484178742027,12.92,12.82,0.14546300875687312,1
2024-06-03,Denmark,10Y,Denmark_10Y,-0.026336000000000137,2.460207,2.486543,-0.0642398934113432,0.2776714114859797,13.11,8.52,0.1462073805485701,1
2024-06-04,Denmark,10Y,Denmark_10Y,-0.026323000000000096,2.457508,2.483831,0.0077961803325446,0.2637523301558758,13.16,8.26,0.14586615321780735,1
2024-06-05,Denmark,10Y,Denmark_10Y,-0.002203000000000621,2.4352229999999997,2.4374260000000003,0.0592670903640253,0.364971157566763,12.63,8.51,0.14572586051120634,1
2024-06-06,Denmark,10Y,Denmark_10Y,-0.03096500000000013,2.442239,2.473204,-0.0198760036426539,0.2578655688729779,12.58,8.51,0.14598753266471043,1
2024-06-07,Denmark,10Y,Denmark_10Y,-0.028539000000000314,2.5399719999999997,2.568511,0.0548350416651562,0.2660893465459607,12.22,8.51,0.1448079123043283,1
2024-06-10,Denmark,10Y,Denmark_10Y,-0.025965999999999934,2.584794,2.61076,0.020098043904654,0.3073367479115808,12.74,8.51,0.1443459684171021,1
2024-06-11,Denmark,10Y,Denmark_10Y,-0.024557000000000162,2.543205,2.567762,0.0247613760547527,0.2781110596245094,12.85,9.02,0.14401336444022003,1
2024-06-12,Denmark,10Y,Denmark_10Y,-0.019410999999999845,2.449708,2.469119,0.0038872764933612,0.2847255574150209,12.04,9.51,0.14491703499746394,1
2024-06-13,Denmark,10Y,Denmark_10Y,-0.022395000000000387,2.430281,2.4526760000000003,0.0093471925030974,0.2488476255919232,11.94,14.3,0.14395738861297055,1
2024-06-14,Denmark,10Y,Denmark_10Y,-0.015473999999999766,2.301775,2.317249,0.103481136337747,0.2390696592376288,12.66,9.01,0.14346584795489434,1
2024-06-17,Denmark,10Y,Denmark_10Y,-0.018485000000000085,2.344271,2.362756,-0.0407395376273013,0.2708553140488146,12.75,12.01,0.14391388193305127,1
2024-06-18,Denmark,10Y,Denmark_10Y,-0.018842000000000247,2.359941,2.3787830000000003,0.0928033095751007,0.2493287059985085,12.3,12.02,0.14398226138539733,1
2024-06-19,Denmark,10Y,Denmark_10Y,-0.01936099999999996,2.333983,2.353344,-0.0774665332384457,0.3887122825372705,12.48,11.01,0.14405278093893603,1
2024-06-20,Denmark,10Y,Denmark_10Y,-0.018364000000000047,2.354428,2.372792,-0.0829415953646721,0.3252788151096965,13.28,11.0,0.14349466917304024,1
2024-06-21,Denmark,10Y,Denmark_10Y,-0.016357999999999873,2.324726,2.341084,-0.1694029322283709,0.3129555278613242,13.2,11.01,0.14337328668922406,1
2024-06-24,Denmark,10Y,Denmark_10Y,-0.01933399999999974,2.3316790000000003,2.351013,0.0457287599076103,0.2629343655227854,13.33,11.02,0.14389524426217715,1
