date,ytm_green,ytm_conv,greenium,country,tenor,pair_id,sentiment,signaling_noise,vix,fx,cds,log_fx,log_vix,post,greenium_fd,sentiment_fd,signaling_noise_fd,log_vix_fd,log_fx_fd,cds_fd,post_stack,treated_unit,stack_id,sentiment_fd_z,signaling_noise_fd_z,log_vix_fd_z,cds_fd_z,log_fx_fd_z,sent_x_noise_stack,pair_stack,month_stack
2020-12-08,-0.6385585,-0.614746,-0.023812500000000014,Germany,10Y,Germany_10Y,-0.047910057995243,0.2847378602866413,20.68,1.2101,10.83,0.19070300082186972,3.0291670496402285,1,0.0009424999999999573,0.021640907481142606,0.04218917034910258,-0.029540023075151023,-0.0005782973435568828,0.2400000000000002,1,1,A_Germany,0.28100510443117305,0.6743607951504705,-0.3272903290848128,1.4046332573314564,-0.1954102495937505,0.18949882566554688,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-09,-0.6314015,-0.606595,-0.024806499999999954,Germany,10Y,Germany_10Y,-0.0291784849486673,0.2776580742400221,22.27,1.2081,10.58,0.1890488775433811,3.1032404812692764,1,-0.0009939999999999394,0.0187315730465757,-0.007079786046619185,0.07407343162904789,-0.0016541232784886284,-0.25,1,1,A_Germany,0.24260285436276205,-0.10179213450261636,0.9440271572874417,-1.3049243249294393,-0.4920119154419277,-0.02469506238201292,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-10,-0.6241034999999999,-0.598382,-0.025721499999999953,Germany,10Y,Germany_10Y,-0.1420249554318162,0.2359617215742133,22.52,1.2136,10.58,0.19359114905218544,3.1144038032714896,1,-0.0009149999999999991,-0.1128464704831489,-0.04169635266580879,0.01116332200221315,0.004542271508804346,0.0,1,1,A_Germany,-1.4941837010450358,-0.6471202997719808,0.17213201426264882,0.07750301295877214,1.2163137127933301,0.9669166045346713,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-11,-0.66763,-0.6358375,-0.03179249999999989,Germany,10Y,Germany_10Y,-0.0048774916319471,0.3117540657005852,23.31,1.2111,10.58,0.19152903754486783,3.1488824530476656,1,-0.0060709999999999376,0.1371474637998691,0.07579234412637192,0.034478649776175985,-0.00206211150731761,0.0,1,1,A_Germany,1.8056533564816624,1.2037245909530165,0.45820667497308293,0.07750301295877214,-0.6044929259734321,2.1735093479338303,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-14,-0.6484315,-0.6216005,-0.02683100000000005,Germany,10Y,Germany_10Y,0.0621340323301725,0.3082734475991655,24.72,1.2143,10.57,0.19416777907763616,3.20761263258949,1,0.004961499999999841,0.0670115239621196,-0.0034806181014197524,0.058730179541824246,0.0026387415327683295,-0.009999999999999787,1,1,A_Germany,0.8798822012541162,-0.045093049534326,0.7557683569994658,0.02220591944324486,0.6915167697636538,-0.039676571685523666,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-15,-0.630634,-0.605781,-0.024853000000000014,Germany,10Y,Germany_10Y,0.0005776003232235,0.2555479825154719,22.89,1.2151,10.57,0.19482637793242907,3.1307001339644756,1,0.0019780000000000353,-0.061556432006949,-0.05272546508369358,-0.07691249862501426,0.0006585988547929134,0.0,1,1,A_Germany,-0.8171721962213702,-0.8208661742707117,-0.9085416415829625,0.07750301295877214,0.14559795721723534,0.6707890144326315,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-16,-0.5881259999999999,-0.5683175,-0.019808499999999896,Germany,10Y,Germany_10Y,-0.0750033657430664,0.2891952648291643,22.5,1.2197,10.45,0.19860492686705555,3.1135153092103742,1,0.005044500000000118,-0.0755809660662899,0.033647282313692406,-0.017184824754101324,0.00377854893462648,-0.120000000000001,1,1,A_Germany,-1.0022913965583127,0.5397971285243198,-0.1756943831915903,-0.586062109227575,1.0057579152503153,-0.5410340178068075,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-17,-0.608166,-0.5764039999999999,-0.03176200000000007,Germany,10Y,Germany_10Y,-0.069558284905453,0.2862757669731377,21.93,1.2266,10.45,0.20424611420974623,3.0878555624297968,1,-0.011953500000000172,0.0054450808376134,-0.002919497856026576,-0.025659746780577475,0.005641187342690673,0.0,1,1,A_Germany,0.06722556178398044,-0.03625350524092606,-0.2796800730680604,0.07750301295877214,1.5192811877113819,-0.0024371622564597338,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-18,-0.6033824999999999,-0.57257,-0.03081249999999991,Germany,10Y,Germany_10Y,-0.0310865019739197,0.1598443921365286,21.57,1.2255,10.45,0.20334892398603024,3.071303460401065,1,0.0009495000000001586,0.038471782931533305,-0.12643137483660913,-0.016552102028731586,-0.0008971902237159823,0.0,1,1,A_Germany,0.5031670808051268,-1.981983883523408,-0.16793099505745196,0.07750301295877214,-0.2833279660302044,-0.9972690448752818,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-21,-0.6158925,-0.58706,-0.028832499999999928,Germany,10Y,Germany_10Y,-0.0774430758770307,0.2595125444040783,25.16,1.2242,10.58,0.20228756943483236,3.22525543183224,1,0.0019799999999999818,-0.046356573903111,0.09966815226754969,0.15395197143117478,-0.0010613545511978795,0.13000000000000078,1,1,A_Germany,-0.6165391081264832,1.5798494328873445,1.9241217282699368,0.7963652286606464,-0.3285875302617225,-0.9740389603264936,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-22,-0.6157755,-0.5870314999999999,-0.028744000000000103,Germany,10Y,Germany_10Y,-0.0775150938615633,0.2518962822280573,24.23,1.2161,10.58,0.19564901700481677,3.1875915348284343,1,8.849999999982483e-05,-7.201798453260189e-05,-0.00761626217602096,-0.03766389700380568,-0.0066385524300155985,0.0,1,1,A_Germany,-0.005598313705509674,-0.11024345050329977,-0.42696872521654405,0.07750301295877214,-1.8662026108344032,0.0006171774198953005,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-23,-0.569392,-0.542626,-0.026765999999999956,Germany,10Y,Germany_10Y,-0.0695378651555964,0.3298528015671276,23.31,1.2185,10.57,0.1976205940831238,3.1488824530476656,1,0.0019780000000001463,0.007977228705966899,0.07795651933907027,-0.038709081780768706,0.0019715770783070297,-0.009999999999999787,1,1,A_Germany,0.10064907421876879,1.2378176802834873,-0.4397929446891656,0.02220591944324486,0.5075817277064402,0.12458520357215692,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-24,-0.5695535,-0.54278,-0.026773500000000006,Germany,10Y,Germany_10Y,-0.1471467369917627,0.2803446388785846,21.53,1.2186,10.58,0.19770265883225688,3.0694473113762717,1,-7.500000000049134e-06,-0.0776088718361663,-0.04950816268854302,-0.07943514167139387,8.20647491330817e-05,0.009999999999999787,1,1,A_Germany,-1.0290590804535331,-0.7701827650359094,-0.9394939944978761,0.1328001064742994,-0.013350596265855769,0.7925635679690125,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-25,-0.5795185,-0.552774,-0.02674450000000006,Germany,10Y,Germany_10Y,-0.0261393759251189,0.3717692468925981,21.53,1.2204,10.57,0.19917867386037746,3.0694473113762717,1,2.8999999999945736e-05,0.1210073610666438,0.09142460801401353,0.0,0.0014760150281205864,-0.009999999999999787,1,1,A_Germany,1.5926093509775547,1.449985691270472,0.035160165307953455,0.02220591944324486,0.3709569031471008,2.3092607707010075,Germany_10Y_A_Germany,2020-12_A_Germany
2020-12-28,-0.5877870000000001,-0.557142,-0.030645000000000033,Germany,10Y,Germany_10Y,-0.118175075765319,0.2413581659550319,21.7,1.2214,10.57,0.19999774180689736,3.077312260546414,1,-0.0039004999999999734,-0.09203569984020009,-0.1304110809375662,0.007864949170142133,0.0008190679465198969,0.0,1,1,A_Germany,-1.2194884274967286,-2.044677733269418,0.13166160363925775,0.07750301295877214,0.18983875712543508,2.493460833682298,Germany_10Y_A_Germany,2020-12_A_Germany
